leg_id,flight_id,date,aircraft,from,to,start,finish,crew_group_id
10006912,6912,2008-03-01,A321#147,ORY,MLH,2008-03-01T07:50,2008-03-01T08:50,2007244421
10006914,6914,2008-03-01,A320#167,ORY,MLH,2008-03-01T12:10,2008-03-01T13:10,650403853
10006915,6915,2008-03-01,A321#197,MLH,ORY,2008-03-01T07:35,2008-03-01T08:45,322536784
10006916,6916,2008-03-01,A318#184,ORY,MLH,2008-03-01T13:50,2008-03-01T14:50,1368079903
10006917,6917,2008-03-01,A321#147,MLH,ORY,2008-03-01T09:45,2008-03-01T10:55,2007244421
10006918,6918,2008-03-01,A320#192,ORY,MLH,2008-03-01T16:20,2008-03-01T17:20,1471885787
10006919,6919,2008-03-01,A320#167,MLH,ORY,2008-03-01T13:55,2008-03-01T15:05,2045654981
10006920,6920,2008-03-01,A321#197,ORY,MLH,2008-03-01T18:45,2008-03-01T19:45,1218841834
10006921,6921,2008-03-01,A318#184,MLH,ORY,2008-03-01T15:40,2008-03-01T16:50,1368079903
10006922,6922,2008-03-01,A319#189,ORY,MLH,2008-03-01T20:05,2008-03-01T21:05,1062498227
10006923,6923,2008-03-01,A320#192,MLH,ORY,2008-03-01T18:05,2008-03-01T19:15,1471885787
10006925,6925,2008-03-01,A321#197,MLH,ORY,2008-03-01T20:30,2008-03-01T21:40,1218841834
10006930,6930,2008-03-01,A320#212,RNS,ORY,2008-03-01T05:55,2008-03-01T07:00,980448604
10006931,6931,2008-03-01,A320#212,ORY,RNS,2008-03-01T08:00,2008-03-01T09:00,980448604
10006932,6932,2008-03-01,A320#212,RNS,ORY,2008-03-01T10:00,2008-03-01T11:05,1111984774
10006933,6933,2008-03-01,A319#11,ORY,RNS,2008-03-01T12:25,2008-03-01T13:25,134224868
10006936,6936,2008-03-01,A319#11,RNS,ORY,2008-03-01T17:20,2008-03-01T18:25,1104652174
10006937,6937,2008-03-01,A319#187,ORY,RNS,2008-03-01T19:45,2008-03-01T20:45,2091300775
10006940,6940,2008-03-01,A321#198,ORY,BES,2008-03-01T06:10,2008-03-01T07:20,339817161
10006941,6941,2008-03-01,A319#11,BES,ORY,2008-03-01T05:35,2008-03-01T06:50,134224868
10006942,6942,2008-03-01,A319#234,ORY,BES,2008-03-01T08:15,2008-03-01T09:25,1858658242
10006943,6943,2008-03-01,A321#198,BES,ORY,2008-03-01T08:05,2008-03-01T09:20,339817161
10006945,6945,2008-03-01,A319#234,BES,ORY,2008-03-01T10:10,2008-03-01T11:25,1858658242
10006946,6946,2008-03-01,A320#112,ORY,BES,2008-03-01T11:15,2008-03-01T12:25,2120794722
10006949,6949,2008-03-01,A320#112,BES,ORY,2008-03-01T13:05,2008-03-01T14:20,1241640015
10006950,6950,2008-03-01,A319#20,ORY,BES,2008-03-01T17:55,2008-03-01T19:05,461272858
10006953,6953,2008-03-01,A319#20,BES,ORY,2008-03-01T19:50,2008-03-01T21:05,461272858
10006954,6954,2008-03-01,A321#198,ORY,BES,2008-03-01T20:20,2008-03-01T21:30,604641600
10006955,6955,2008-03-01,A321#199,BES,ORY,2008-03-01T16:35,2008-03-01T17:50,1984664671
10006956,6956,2008-03-01,A321#199,ORY,BES,2008-03-01T14:40,2008-03-01T15:50,1984664671
10006980,6980,2008-03-01,A319#185,ORY,LYS,2008-03-01T05:50,2008-03-01T06:55,1589609104
10006981,6981,2008-03-01,A320#128,LYS,ORY,2008-03-01T05:50,2008-03-01T06:55,989309799
10006982,6982,2008-03-01,A320#128,ORY,LYS,2008-03-01T07:40,2008-03-01T08:45,989309799
10006983,6983,2008-03-01,A319#185,LYS,ORY,2008-03-01T07:40,2008-03-01T08:45,1589609104
10006984,6984,2008-03-01,A320#235,ORY,LYS,2008-03-01T13:10,2008-03-01T14:15,508556620
10006985,6985,2008-03-01,A320#128,LYS,ORY,2008-03-01T09:30,2008-03-01T10:35,1358150438
10006986,6986,2008-03-01,A321#197,ORY,LYS,2008-03-01T09:30,2008-03-01T10:35,322536784
10006987,6987,2008-03-01,A321#197,LYS,ORY,2008-03-01T11:20,2008-03-01T12:25,322536784
10006988,6988,2008-03-01,A320#235,ORY,LYS,2008-03-01T16:50,2008-03-01T17:55,508556620
10006989,6989,2008-03-01,A318#183,LYS,ORY,2008-03-01T13:10,2008-03-01T14:15,27242453
10006990,6990,2008-03-01,A318#183,ORY,LYS,2008-03-01T11:20,2008-03-01T12:25,27242453
10006991,6991,2008-03-01,A321#198,LYS,ORY,2008-03-01T16:50,2008-03-01T17:55,497728889
10006992,6992,2008-03-01,A319#188,ORY,LYS,2008-03-01T18:40,2008-03-01T19:45,796407000
10006993,6993,2008-03-01,A320#235,LYS,ORY,2008-03-01T15:00,2008-03-01T16:05,508556620
10006995,6995,2008-03-01,A320#235,LYS,ORY,2008-03-01T18:40,2008-03-01T19:45,508556620
10006996,6996,2008-03-01,A321#198,ORY,LYS,2008-03-01T15:00,2008-03-01T16:05,497728889
10007010,7010,2008-03-01,A320#195,ORY,CFE,2008-03-01T06:00,2008-03-01T06:55,219182258
10007011,7011,2008-03-01,A320#195,CFE,ORY,2008-03-01T07:45,2008-03-01T08:40,219182258
10007012,7012,2008-03-01,A320#167,ORY,CFE,2008-03-01T08:10,2008-03-01T09:05,650403853
10007013,7013,2008-03-01,A321#80,CFE,ORY,2008-03-01T05:40,2008-03-01T06:35,1097703492
10007015,7015,2008-03-01,A320#167,CFE,ORY,2008-03-01T09:50,2008-03-01T10:45,650403853
10007016,7016,2008-03-01,A320#196,ORY,CFE,2008-03-01T12:55,2008-03-01T13:50,1397837397
10007017,7017,2008-03-01,A320#196,CFE,ORY,2008-03-01T15:00,2008-03-01T15:55,1397837397
10007018,7018,2008-03-01,A321#154,ORY,CFE,2008-03-01T16:55,2008-03-01T17:50,1619930772
10007019,7019,2008-03-01,A321#154,CFE,ORY,2008-03-01T18:40,2008-03-01T19:35,1619930772
10007020,7020,2008-03-01,A320#141,ORY,CFE,2008-03-01T19:45,2008-03-01T20:40,336812851
10007030,7030,2008-03-01,A318#184,ORY,PUF,2008-03-01T06:10,2008-03-01T07:25,1368079903
10007031,7031,2008-03-01,A320#209,PUF,ORY,2008-03-01T05:40,2008-03-01T07:00,702065979
10007032,7032,2008-03-01,A319#149,ORY,PUF,2008-03-01T08:00,2008-03-01T09:15,854269954
10007033,7033,2008-03-01,A318#32,PUF,ORY,2008-03-01T15:40,2008-03-01T17:00,364679294
10007034,7034,2008-03-01,A320#194,ORY,PUF,2008-03-01T12:05,2008-03-01T13:20,1711616958
10007035,7035,2008-03-01,A318#184,PUF,ORY,2008-03-01T08:15,2008-03-01T09:35,1368079903
10007036,7036,2008-03-01,A321#224,ORY,PUF,2008-03-01T16:20,2008-03-01T17:35,1701420279
10007037,7037,2008-03-01,A319#149,PUF,ORY,2008-03-01T10:10,2008-03-01T11:30,854269954
10007038,7038,2008-03-01,A321#154,ORY,PUF,2008-03-01T20:25,2008-03-01T21:40,1619930772
10007039,7039,2008-03-01,A320#194,PUF,ORY,2008-03-01T14:10,2008-03-01T15:30,1711616958
10007040,7040,2008-03-01,A318#32,ORY,PUF,2008-03-01T13:35,2008-03-01T14:50,364679294
10007041,7041,2008-03-01,A321#224,PUF,ORY,2008-03-01T18:30,2008-03-01T19:50,1701420279
10007060,7060,2008-03-01,A321#25,ORY,BIQ,2008-03-01T07:35,2008-03-01T08:50,263157300
10007061,7061,2008-03-01,A319#20,BIQ,ORY,2008-03-01T05:50,2008-03-01T07:10,259488708
10007062,7062,2008-03-01,A319#187,ORY,BIQ,2008-03-01T10:45,2008-03-01T12:00,1460360759
10007064,7064,2008-03-01,A319#186,ORY,BIQ,2008-03-01T18:20,2008-03-01T19:35,507774820
10007065,7065,2008-03-01,A319#187,BIQ,ORY,2008-03-01T12:50,2008-03-01T14:10,1460360759
10007068,7068,2008-03-01,A318#24,ORY,BIQ,2008-03-01T15:55,2008-03-01T17:10,1662778767
10007069,7069,2008-03-01,A321#25,BIQ,ORY,2008-03-01T15:20,2008-03-01T16:40,1056745520
10007071,7071,2008-03-01,A318#24,BIQ,ORY,2008-03-01T18:00,2008-03-01T19:20,1662778767
10007074,7074,2008-03-01,A319#149,ORY,BIQ,2008-03-01T20:25,2008-03-01T21:40,1162952234
10007075,7075,2008-03-01,A319#186,BIQ,ORY,2008-03-01T20:25,2008-03-01T21:45,507774820
10007120,7120,2008-03-01,A319#188,ORY,MPL,2008-03-01T06:00,2008-03-01T07:15,1290666459
10007121,7121,2008-03-01,A321#147,MPL,ORY,2008-03-01T05:40,2008-03-01T07:00,2007244421
10007122,7122,2008-03-01,A320#222,ORY,MPL,2008-03-01T07:45,2008-03-01T09:00,1439592459
10007123,7123,2008-03-01,A319#188,MPL,ORY,2008-03-01T08:05,2008-03-01T09:25,1290666459
10007124,7124,2008-03-01,A321#200,ORY,MPL,2008-03-01T15:15,2008-03-01T16:30,27221575
10007125,7125,2008-03-01,A320#222,MPL,ORY,2008-03-01T09:50,2008-03-01T11:10,1439592459
10007126,7126,2008-03-01,A320#192,ORY,MPL,2008-03-01T10:10,2008-03-01T11:25,27230194
10007127,7127,2008-03-01,A320#192,MPL,ORY,2008-03-01T12:15,2008-03-01T13:35,27230194
10007128,7128,2008-03-01,A319#149,ORY,MPL,2008-03-01T12:15,2008-03-01T13:30,854269954
10007129,7129,2008-03-01,A319#149,MPL,ORY,2008-03-01T14:20,2008-03-01T15:40,1162952234
10007130,7130,2008-03-01,A321#197,ORY,MPL,2008-03-01T14:15,2008-03-01T15:30,1218841834
10007131,7131,2008-03-01,A321#197,MPL,ORY,2008-03-01T16:20,2008-03-01T17:40,1218841834
10007132,7132,2008-03-01,A319#145,ORY,MPL,2008-03-01T16:45,2008-03-01T18:00,1330516963
10007133,7133,2008-03-01,A319#145,MPL,ORY,2008-03-01T18:45,2008-03-01T20:05,1330516963
10007134,7134,2008-03-01,A320#193,ORY,MPL,2008-03-01T18:15,2008-03-01T19:30,1336974084
10007137,7137,2008-03-01,A321#200,MPL,ORY,2008-03-01T17:20,2008-03-01T18:40,27221575
10007138,7138,2008-03-01,A320#167,ORY,MPL,2008-03-01T20:10,2008-03-01T21:30,2045654981
10007139,7139,2008-03-01,A319#145,MPL,ORY,2008-03-01T06:15,2008-03-01T07:40,1412098517
10007148,7148,2008-03-01,A321#147,ORY,AJA,2008-03-01T11:40,2008-03-01T13:20,2007244421
10007149,7149,2008-03-01,A321#147,AJA,ORY,2008-03-01T14:35,2008-03-01T16:15,1646145112
10007162,7162,2008-03-01,A319#145,ORY,BIA,2008-03-01T08:30,2008-03-01T10:05,1412098517
10007163,7163,2008-03-01,A319#145,BIA,ORY,2008-03-01T11:00,2008-03-01T12:35,1412098517
10007200,7200,2008-03-01,A321#62,CDG,BOD,2008-03-01T06:25,2008-03-01T07:45,1471360990
10007201,7201,2008-03-01,A321#26,BOD,CDG,2008-03-01T05:50,2008-03-01T07:15,134667610
10007202,7202,2008-03-01,A321#131,CDG,BOD,2008-03-01T10:00,2008-03-01T11:20,612132171
10007204,7204,2008-03-01,A320#146,CDG,BOD,2008-03-01T12:25,2008-03-01T13:45,673055254
10007205,7205,2008-03-01,A321#62,BOD,CDG,2008-03-01T09:20,2008-03-01T10:45,1471360990
10007206,7206,2008-03-01,A321#114,CDG,BOD,2008-03-01T17:45,2008-03-01T19:05,950415411
10007207,7207,2008-03-01,A321#131,BOD,CDG,2008-03-01T12:35,2008-03-01T14:00,612132171
10007209,7209,2008-03-01,A320#146,BOD,CDG,2008-03-01T15:25,2008-03-01T16:50,673055254
10007210,7210,2008-03-01,A319#175,CDG,BOD,2008-03-01T20:00,2008-03-01T21:20,935107296
10007213,7213,2008-03-01,A321#114,BOD,CDG,2008-03-01T19:55,2008-03-01T21:20,950415411
10007215,7215,2008-03-01,A320#21,BIQ,CDG,2008-03-01T06:15,2008-03-01T07:45,669806174
10007216,7216,2008-03-01,A320#153,CDG,BIQ,2008-03-01T20:25,2008-03-01T21:50,673195156
10007218,7218,2008-03-01,A319#211,CDG,BIQ,2008-03-01T12:20,2008-03-01T13:45,1499376137
10007219,7219,2008-03-01,F100#230,BIQ,CDG,2008-03-01T10:00,2008-03-01T11:30,1204295508
10007220,7220,2008-03-01,A321#61,CDG,LYS,2008-03-01T06:15,2008-03-01T07:30,1888802919
10007221,7221,2008-03-01,BAE200#115,LYS,CDG,2008-03-01T10:00,2008-03-01T11:10,421464187
10007223,7223,2008-03-01,A321#26,LYS,CDG,2008-03-01T12:40,2008-03-01T13:50,134667610
10007224,7224,2008-03-01,A320#79,CDG,LYS,2008-03-01T12:10,2008-03-01T13:20,1472197184
10007225,7225,2008-03-01,A320#79,LYS,CDG,2008-03-01T15:55,2008-03-01T17:05,1763330361
10007226,7226,2008-03-01,F100#230,CDG,LYS,2008-03-01T15:30,2008-03-01T16:40,1270414584
10007228,7228,2008-03-01,A320#79,CDG,LYS,2008-03-01T17:55,2008-03-01T19:10,1763330361
10007229,7229,2008-03-01,A320#79,LYS,CDG,2008-03-01T20:00,2008-03-01T21:15,771446750
10007230,7230,2008-03-01,A321#26,CDG,LYS,2008-03-01T20:25,2008-03-01T21:35,773559890
10007231,7231,2008-03-01,A321#131,LYS,CDG,2008-03-01T06:25,2008-03-01T07:35,612132171
10007232,7232,2008-03-01,A321#26,CDG,LYS,2008-03-01T08:35,2008-03-01T09:45,134667610
10007233,7233,2008-03-01,A321#61,LYS,CDG,2008-03-01T08:20,2008-03-01T09:35,1888802919
10007234,7234,2008-03-01,A319#175,CDG,CFE,2008-03-01T07:15,2008-03-01T08:15,1241796862
10007235,7235,2008-03-01,A319#175,CFE,CDG,2008-03-01T08:55,2008-03-01T10:00,1241796862
10007236,7236,2008-03-01,A320#153,CDG,CFE,2008-03-01T14:25,2008-03-01T15:25,329192103
10007237,7237,2008-03-01,A320#153,CFE,CDG,2008-03-01T16:05,2008-03-01T17:10,329192103
10007238,7238,2008-03-01,A320#223,CDG,CFE,2008-03-01T20:35,2008-03-01T21:35,789341451
10007239,7239,2008-03-01,A320#79,CFE,CDG,2008-03-01T05:35,2008-03-01T06:40,1472197184
10007240,7240,2008-03-01,A318#33,CDG,MRS,2008-03-01T06:15,2008-03-01T07:40,796471501
10007241,7241,2008-03-01,A320#153,MRS,CDG,2008-03-01T05:35,2008-03-01T07:05,1887936958
10007242,7242,2008-03-01,A319#232,CDG,MRS,2008-03-01T09:25,2008-03-01T10:50,2032444851
10007243,7243,2008-03-01,A318#33,MRS,CDG,2008-03-01T09:50,2008-03-01T11:20,796471501
10007244,7244,2008-03-01,A320#21,CDG,MRS,2008-03-01T11:35,2008-03-01T13:00,669806174
10007245,7245,2008-03-01,A319#232,MRS,CDG,2008-03-01T12:05,2008-03-01T13:35,2032444851
10007246,7246,2008-03-01,A320#168,CDG,MRS,2008-03-01T14:45,2008-03-01T16:10,554673974
10007247,7247,2008-03-01,A320#21,MRS,CDG,2008-03-01T15:20,2008-03-01T16:50,1178395817
10007248,7248,2008-03-01,A320#21,CDG,MRS,2008-03-01T17:35,2008-03-01T19:00,1178395817
10007250,7250,2008-03-01,A321#236,CDG,MRS,2008-03-01T20:20,2008-03-01T21:45,1543230538
10007251,7251,2008-03-01,A320#21,MRS,CDG,2008-03-01T19:50,2008-03-01T21:20,921209318
10007253,7253,2008-03-01,A320#151,MRS,CDG,2008-03-01T06:35,2008-03-01T08:05,1098662538
10007260,7260,2008-03-01,A319#165,CDG,MPL,2008-03-01T10:25,2008-03-01T11:50,765467029
10007261,7261,2008-03-01,A320#146,MPL,CDG,2008-03-01T05:55,2008-03-01T07:25,2133107748
10007263,7263,2008-03-01,A319#165,MPL,CDG,2008-03-01T12:40,2008-03-01T14:10,765467029
10007264,7264,2008-03-01,A320#46,CDG,MPL,2008-03-01T19:50,2008-03-01T21:15,1366447162
10007265,7265,2008-03-01,A319#40,MPL,CDG,2008-03-01T20:00,2008-03-01T21:30,160225133
10007266,7266,2008-03-01,A319#40,CDG,MPL,2008-03-01T17:45,2008-03-01T19:10,160225133
10007268,7268,2008-03-01,A319#40,CDG,MPL,2008-03-01T06:35,2008-03-01T08:00,282134252
10007269,7269,2008-03-01,A319#40,MPL,CDG,2008-03-01T08:55,2008-03-01T10:25,282134252
10007280,7280,2008-03-01,A320#46,CDG,NCE,2008-03-01T06:15,2008-03-01T07:50,1462263971
10007281,7281,2008-03-01,A320#46,NCE,CDG,2008-03-01T09:05,2008-03-01T10:40,1462263971
10007282,7282,2008-03-01,A320#12,CDG,NCE,2008-03-01T09:35,2008-03-01T11:10,585887566
10007283,7283,2008-03-01,A320#12,NCE,CDG,2008-03-01T12:00,2008-03-01T13:35,585887566
10007284,7284,2008-03-01,A319#40,CDG,NCE,2008-03-01T11:35,2008-03-01T13:10,282134252
10007286,7286,2008-03-01,A320#12,CDG,NCE,2008-03-01T14:40,2008-03-01T16:15,2134161410
10007288,7288,2008-03-01,A318#208,CDG,NCE,2008-03-01T17:25,2008-03-01T19:00,2089359061
10007289,7289,2008-03-01,A318#208,NCE,CDG,2008-03-01T19:50,2008-03-01T21:25,2089359061
10007291,7291,2008-03-01,A319#165,NCE,CDG,2008-03-01T06:25,2008-03-01T08:00,765467029
10007292,7292,2008-03-01,A320#146,CDG,NCE,2008-03-01T18:30,2008-03-01T20:05,329192103
10007293,7293,2008-03-01,A320#168,NCE,CDG,2008-03-01T05:40,2008-03-01T07:15,1992838324
10007295,7295,2008-03-01,A319#40,NCE,CDG,2008-03-01T15:35,2008-03-01T17:10,282134252
10007300,7300,2008-03-01,A321#236,CDG,NTE,2008-03-01T07:55,2008-03-01T09:00,998983796
10007301,7301,2008-03-01,A319#175,NTE,CDG,2008-03-01T05:35,2008-03-01T06:40,1241796862
10007304,7304,2008-03-01,BAE200#115,CDG,NTE,2008-03-01T11:45,2008-03-01T12:50,421464187
10007305,7305,2008-03-01,A321#114,NTE,CDG,2008-03-01T09:50,2008-03-01T10:55,703459902
10007307,7307,2008-03-01,A321#236,NTE,CDG,2008-03-01T13:35,2008-03-01T14:40,63803127
10007308,7308,2008-03-01,A321#131,CDG,NTE,2008-03-01T20:00,2008-03-01T21:05,1933466275
10007310,7310,2008-03-01,A321#236,CDG,NTE,2008-03-01T16:10,2008-03-01T17:15,63803127
10007311,7311,2008-03-01,A321#236,NTE,CDG,2008-03-01T18:00,2008-03-01T19:05,1543230538
10007312,7312,2008-03-01,A320#142,CDG,BES,2008-03-01T20:00,2008-03-01T21:15,487868817
10007313,7313,2008-03-01,A321#62,BES,CDG,2008-03-01T17:00,2008-03-01T18:20,1615964618
10007316,7316,2008-03-01,A320#168,CDG,BES,2008-03-01T10:30,2008-03-01T11:45,1992838324
10007317,7317,2008-03-01,A320#12,BES,CDG,2008-03-01T05:25,2008-03-01T06:45,585887566
10007318,7318,2008-03-01,A321#62,CDG,BES,2008-03-01T14:45,2008-03-01T16:00,1615964618
10007319,7319,2008-03-01,A320#168,BES,CDG,2008-03-01T12:30,2008-03-01T13:50,554673974
10007340,7340,2008-03-01,A319#37,CDG,SXB,2008-03-01T06:35,2008-03-01T07:45,683093156
10007341,7341,2008-03-01,A320#223,SXB,CDG,2008-03-01T05:45,2008-03-01T06:55,302063757
10007342,7342,2008-03-01,A319#175,CDG,SXB,2008-03-01T11:40,2008-03-01T12:50,1241796862
10007343,7343,2008-03-01,A319#37,SXB,CDG,2008-03-01T09:35,2008-03-01T10:45,683093156
10007346,7346,2008-03-01,A321#26,CDG,SXB,2008-03-01T16:30,2008-03-01T17:40,420943911
10007347,7347,2008-03-01,A321#26,SXB,CDG,2008-03-01T18:25,2008-03-01T19:35,420943911
10007350,7350,2008-03-01,A319#165,CDG,SXB,2008-03-01T20:00,2008-03-01T21:10,1291534873
10007351,7351,2008-03-01,A319#175,SXB,CDG,2008-03-01T14:10,2008-03-01T15:20,935107296
10007353,7353,2008-03-01,A318#208,PUF,CDG,2008-03-01T05:25,2008-03-01T06:55,1498633961
10007354,7354,2008-03-01,A321#62,CDG,PUF,2008-03-01T20:10,2008-03-01T21:35,551002277
10007355,7355,2008-03-01,A320#79,PUF,CDG,2008-03-01T09:45,2008-03-01T11:15,1472197184
10007356,7356,2008-03-01,A320#79,CDG,PUF,2008-03-01T07:30,2008-03-01T09:00,1472197184
10007358,7358,2008-03-01,A321#80,CDG,PUF,2008-03-01T17:15,2008-03-01T18:45,1908309513
10007359,7359,2008-03-01,A321#80,PUF,CDG,2008-03-01T19:40,2008-03-01T21:10,1908309513
10007360,7360,2008-03-01,A318#32,CDG,TLS,2008-03-01T06:15,2008-03-01T07:40,1022862599
10007361,7361,2008-03-01,A321#236,TLS,CDG,2008-03-01T05:35,2008-03-01T07:05,998983796
10007362,7362,2008-03-01,A320#153,CDG,TLS,2008-03-01T09:20,2008-03-01T10:45,1887936958
10007365,7365,2008-03-01,A320#153,TLS,CDG,2008-03-01T12:00,2008-03-01T13:30,1887936958
10007366,7366,2008-03-01,A319#165,CDG,TLS,2008-03-01T15:00,2008-03-01T16:25,1988519473
10007367,7367,2008-03-01,A321#114,TLS,CDG,2008-03-01T15:00,2008-03-01T16:30,950415411
10007368,7368,2008-03-01,A319#232,CDG,TLS,2008-03-01T17:25,2008-03-01T18:50,700636784
10007369,7369,2008-03-01,A319#165,TLS,CDG,2008-03-01T17:15,2008-03-01T18:45,1988519473
10007370,7370,2008-03-01,A320#151,CDG,TLS,2008-03-01T20:30,2008-03-01T21:55,420943911
10007371,7371,2008-03-01,A319#37,TLS,CDG,2008-03-01T19:50,2008-03-01T21:20,2113437503
10007372,7372,2008-03-01,A321#61,CDG,TLS,2008-03-01T19:20,2008-03-01T20:45,696936625
10007373,7373,2008-03-01,A319#232,TLS,CDG,2008-03-01T06:05,2008-03-01T07:35,2032444851
10007374,7374,2008-03-01,A321#114,CDG,TLS,2008-03-01T11:55,2008-03-01T13:20,703459902
10007375,7375,2008-03-01,A318#174,TLS,CDG,2008-03-01T09:35,2008-03-01T11:05,1603673735
10007380,7380,2008-03-01,CRJ700#132,LYS,BOD,2008-03-01T05:30,2008-03-01T06:35,322750925
10007381,7381,2008-03-01,ERJ135#29,BOD,LYS,2008-03-01T05:45,2008-03-01T06:55,1839244181
10007382,7382,2008-03-01,CRJ700#22,LYS,BOD,2008-03-01T08:00,2008-03-01T09:05,1880812379
10007383,7383,2008-03-01,BAE200#115,BOD,LYS,2008-03-01T07:25,2008-03-01T08:35,421464187
10007384,7384,2008-03-01,F100#86,LYS,BOD,2008-03-01T17:15,2008-03-01T18:20,705177999
10007385,7385,2008-03-01,ERJ135#29,BOD,LYS,2008-03-01T12:45,2008-03-01T13:55,1839244181
10007386,7386,2008-03-01,ERJ135#29,LYS,BOD,2008-03-01T14:55,2008-03-01T16:00,1839244181
10007387,7387,2008-03-01,ERJ135#29,BOD,LYS,2008-03-01T16:55,2008-03-01T18:05,1661516681
10007388,7388,2008-03-01,F100#87,LYS,BOD,2008-03-01T18:55,2008-03-01T20:00,1409694620
10007389,7389,2008-03-01,CRJ700#241,BOD,LYS,2008-03-01T19:20,2008-03-01T20:30,2036394470
10007390,7390,2008-03-01,BAE300#117,LIL,LYS,2008-03-01T05:45,2008-03-01T07:00,184241666
10007393,7393,2008-03-01,F100#14,LYS,LIL,2008-03-01T07:40,2008-03-01T08:55,1454666067
10007394,7394,2008-03-01,ERJ145#215,LIL,LYS,2008-03-01T16:50,2008-03-01T18:05,557410749
10007395,7395,2008-03-01,ERJ145#215,LYS,LIL,2008-03-01T14:45,2008-03-01T16:00,557410749
10007396,7396,2008-03-01,F100#87,LIL,LYS,2008-03-01T12:35,2008-03-01T13:50,1409694620
10007397,7397,2008-03-01,CRJ700#132,LYS,LIL,2008-03-01T18:55,2008-03-01T20:10,998445701
10007401,7401,2008-03-01,ERJ135#159,MRS,LYS,2008-03-01T05:40,2008-03-01T06:35,51613704
10007402,7402,2008-03-01,BAE300#113,LYS,MRS,2008-03-01T07:35,2008-03-01T08:30,1709048111
10007403,7403,2008-03-01,BAE300#3,MRS,LYS,2008-03-01T13:05,2008-03-01T14:00,687431273
10007404,7404,2008-03-01,CRJ100#172,LYS,MRS,2008-03-01T15:05,2008-03-01T16:00,1798042741
10007406,7406,2008-03-01,CRJ100#172,LYS,MRS,2008-03-01T18:55,2008-03-01T19:50,1798042741
10007407,7407,2008-03-01,CRJ100#172,MRS,LYS,2008-03-01T17:00,2008-03-01T17:55,1798042741
10007410,7410,2008-03-01,F100#85,LYS,NCE,2008-03-01T07:50,2008-03-01T08:50,686445391
10007411,7411,2008-03-01,ERJ145#173,NCE,LYS,2008-03-01T05:40,2008-03-01T06:35,1803412708
10007412,7412,2008-03-01,F100#179,LYS,NCE,2008-03-01T15:00,2008-03-01T16:00,940529983
10007413,7413,2008-03-01,CRJ100#172,NCE,LYS,2008-03-01T09:50,2008-03-01T10:45,1798042741
10007414,7414,2008-03-01,A319#211,LYS,NCE,2008-03-01T19:05,2008-03-01T20:05,1499376137
10007415,7415,2008-03-01,ERJ135#118,NCE,LYS,2008-03-01T17:20,2008-03-01T18:15,851798568
10007416,7416,2008-03-01,ERJ135#118,LYS,NCE,2008-03-01T11:25,2008-03-01T12:25,625984714
10007417,7417,2008-03-01,F100#14,NCE,LYS,2008-03-01T13:05,2008-03-01T14:00,1454666067
10007420,7420,2008-03-01,A318#174,LYS,TLS,2008-03-01T07:45,2008-03-01T08:50,1603673735
10007421,7421,2008-03-01,ERJ135#242,TLS,LYS,2008-03-01T05:50,2008-03-01T06:50,400290800
10007422,7422,2008-03-01,BAE300#3,LYS,TLS,2008-03-01T15:00,2008-03-01T16:05,1464848243
10007423,7423,2008-03-01,BAE300#3,TLS,LYS,2008-03-01T16:55,2008-03-01T17:55,1464848243
10007424,7424,2008-03-01,ERJ145#215,LYS,TLS,2008-03-01T19:00,2008-03-01T20:05,557410749
10007425,7425,2008-03-01,F100#230,TLS,LYS,2008-03-01T19:10,2008-03-01T20:20,1270414584
10007426,7426,2008-03-01,ERJ145#136,LYS,TLS,2008-03-01T05:45,2008-03-01T07:00,577789850
10007427,7427,2008-03-01,ERJ135#118,TLS,LYS,2008-03-01T07:35,2008-03-01T08:45,625984714
10007428,7428,2008-03-01,F100#230,LYS,TLS,2008-03-01T17:20,2008-03-01T18:35,1270414584
10007429,7429,2008-03-01,BAE200#2,TLS,LYS,2008-03-01T12:55,2008-03-01T13:55,61497087
10007430,7430,2008-03-01,ERJ135#18,LYS,TLS,2008-03-01T13:40,2008-03-01T14:55,182621155
10007431,7431,2008-03-01,ERJ135#18,TLS,LYS,2008-03-01T15:30,2008-03-01T16:40,182621155
10007440,7440,2008-03-01,A318#174,NTE,LYS,2008-03-01T05:45,2008-03-01T07:00,1603673735
10007441,7441,2008-03-01,CRJ700#133,LYS,NTE,2008-03-01T05:35,2008-03-01T06:50,181623131
10007442,7442,2008-03-01,ERJ145#215,NTE,LYS,2008-03-01T10:10,2008-03-01T11:25,228529453
10007443,7443,2008-03-01,ERJ145#173,LYS,NTE,2008-03-01T07:55,2008-03-01T09:10,1803412708
10007444,7444,2008-03-01,CRJ700#132,NTE,LYS,2008-03-01T16:50,2008-03-01T18:05,998445701
10007446,7446,2008-03-01,ERJ135#18,NTE,LYS,2008-03-01T19:50,2008-03-01T21:05,182621155
10007447,7447,2008-03-01,CRJ700#132,LYS,NTE,2008-03-01T14:50,2008-03-01T16:05,998445701
10007449,7449,2008-03-01,ERJ145#144,LYS,NTE,2008-03-01T18:55,2008-03-01T20:10,343359489
10007450,7450,2008-03-01,F100#86,NTE,LYS,2008-03-01T07:40,2008-03-01T08:55,1259740875
10007451,7451,2008-03-01,ERJ135#18,LYS,NTE,2008-03-01T17:30,2008-03-01T18:45,182621155
