crew_id,DUB,SXB,VCE,VIE
WTWKNSYX,1,1,1,1
FKVWZZZR,1,1,1,1
BBLOWYSD,1,1,1,1
HJICUUOX,1,1,1,1
YHLSDFPE,1,1,1,1
ASZKZUDK,1,1,1,1
IWCVPTNR,1,1,1,1
TQJNVJQB,1,1,1,1
BKBKYWBF,1,1,1,1
SANKXROE,1,1,1,1
JFZMPACU,1,1,1,1
LIZAYXQI,1,1,1,1
TJZPUGXH,1,1,1,1
JZFJKOLP,1,1,1,1
IRHLACCS,1,1,1,1
QOONRCVY,1,1,1,1
NNJFETEU,1,1,1,1
EKCWTEWL,1,1,1,1
CJLGIZIE,1,1,1,1
LVLEPPMX,1,1,1,1
BBCGTVWV,1,1,1,1
ZRKATJEP,1,1,1,1
EDHUDNXY,1,1,1,1
AQBSPCWJ,1,1,1,1
ZESXZWWH,1,1,1,1
ZZCVYETP,1,1,1,1
WYBTGLWA,1,1,1,1
KTSNVVNT,1,1,1,1
ZMAMBKEQ,1,1,1,1
MDAQIBBP,1,1,1,1
DGUGVAJW,1,1,1,1
AXEAOFFH,1,1,1,1
IVOCIEUR,1,1,1,1
EEMGXYFI,1,1,1,1
LMTWTONC,1,1,1,1
AMMJITFF,1,1,1,1
ZHBOXVAI,1,1,1,1
OTCSFCOH,1,1,1,1
HRCAQEDO,1,1,1,1
FGJMWYFV,1,1,1,1
AGEKPGDI,1,1,1,1
SGTSEOHP,1,1,1,1
XWQRQPHH,1,1,1,1
CKIPHKRS,1,1,1,1
SFLRJTKO,1,1,1,1
FGDJSDBH,1,1,1,1
XGAVCELU,1,1,1,1
ANZMYPCM,1,1,1,1
AQBRNGPJ,1,1,1,1
NBOVSLRG,1,1,1,1
MYCHEDDP,1,1,1,1
UOXNNAIZ,1,1,1,1
ZQMLWQAE,1,1,1,1
YKZUJNED,1,1,1,1
SFIGCOWV,1,1,1,1
UEFUQFLF,1,1,1,1
YJRBEMTO,1,1,1,1
HGEURWKG,1,1,1,1
KRUWYHFM,1,1,1,1
AWQEZOKZ,1,1,1,1
RVJFFOGO,1,1,1,1
LOOEAIHU,1,1,1,1
UNPKWRWB,1,1,1,1
RRSTEVVC,1,1,1,1
GXPMHPWT,1,1,1,1
SVTYIFKH,1,1,1,1
BKYMNKDZ,1,1,1,1
ZIOUASJZ,1,1,1,1
MOJXLWTQ,1,1,1,1
IMXVKUWY,1,1,1,1
ENSLEWSW,1,1,1,1
DRPDNRLZ,1,1,1,1
UATNLTII,1,1,1,1
LDCALGOH,1,1,1,1
ZKZYCOSD,1,1,1,1
VYJIXUVA,1,1,1,1
BFEGHSOS,1,1,1,1
MCGMDQGX,1,1,1,1
CCTKQFBZ,1,1,1,1
GADUPJRS,1,1,1,1
BTNMRTJE,1,1,1,1
PEAFJMKH,1,1,1,1
WIOWPUNL,1,1,1,1
JTVAQTDN,1,1,1,1
VFXKPEYF,1,1,1,1
GLYLWWYM,1,1,1,1
PCDDWFCS,1,1,1,1
DOWUWROT,1,1,1,1
TCMTNRQU,1,1,1,1
YGAWDVXH,1,1,1,1
HYTEGWJO,1,1,1,1
NTNARDGI,1,1,1,1
WZTHYCJB,1,1,1,1
SLJJYNKE,1,1,1,1
ARZSLPRP,1,1,1,1
AFAOAERD,1,1,1,1
HWKLMAAQ,1,1,1,1
ZYRTHJVH,1,1,1,1
YVCSEIAY,1,1,1,1
ZOTVALBP,1,1,1,1
DNUFUWUM,1,1,1,1
JNWUHPXP,1,1,1,1
IFOOQWCL,1,1,1,1
OFGZQBVG,1,1,1,1
VOTIMEUR,1,1,1,1
LMVGMOFW,1,1,1,1
PBEXMTUQ,1,1,1,1
LNFOKVSK,1,1,1,1
UBYKPGOB,1,1,1,1
GLLFJXQM,1,1,1,1
UIAGZSXM,1,1,1,1
NRGPJMVN,1,1,1,1
UJUUUFKH,1,1,1,1
CNTGMLNU,1,1,1,1
CCVZYGCJ,1,1,1,1
KQWLHVLR,1,1,1,1
EEYECRBF,1,1,1,1
WFQZJTQU,1,1,1,1
DTZJOPUB,1,1,1,1
GXURYWKZ,1,1,1,1
JNYVLJSU,1,1,1,1
QNEQMLDS,1,1,1,1
PELTUMYM,1,1,1,1
IDKSLTDP,1,1,1,1
BCMGXPDK,1,1,1,1
EXHQSAYT,1,1,1,1
XROMLGIF,1,1,1,1
QWHCUXSM,1,1,1,1
JCYHYUNZ,1,1,1,1
VKYXIAVH,1,1,1,1
BKVFEVIG,1,1,1,1
CGBRPOAP,1,1,1,1
JDKFYDXB,1,1,1,1
EAJSTVNV,1,1,1,1
QZWHOPKH,1,1,1,1
RHEYFWFA,1,1,1,1
UMSMJGAH,1,1,1,1
NOOGIAFF,1,1,1,1
LAHSXSRV,1,1,1,1
STSHXQJA,1,1,1,1
PJCBRYPF,1,1,1,1
OPWIRGZM,1,1,1,1
FJUHTDVZ,1,1,1,1
DAODVZUR,1,1,1,1
AOZAIIQD,1,1,1,1
FNLGZDYO,1,1,1,1
JRHOPJLG,1,1,1,1
TQPCSVWE,1,1,1,1
AUSUVRSW,1,1,1,1
KBBCWBEV,1,1,1,1
ZTUEAFUH,1,1,1,1
ZOPBESRD,1,1,1,1
PWCDIZHJ,1,1,1,1
FTOTDAVY,1,1,1,1
JPIJSZLJ,1,1,1,1
AWAMILBN,1,1,1,1
EHZEYNEZ,1,1,1,1
BMZGBNPE,1,1,1,1
IBYPZWEH,1,1,1,1
EAQOSVJR,1,1,1,1
EPQSVJNQ,1,1,1,1
LBXYKFNS,1,1,1,1
ERKNJCIG,1,1,1,1
YHXJVILH,1,1,1,1
SWAWCIFB,1,1,1,1
BJHDYHIQ,1,1,1,1
NWXIRSMQ,1,1,1,1
MQTHJWFL,1,1,1,1
ZYKMDIWI,1,1,1,1
OOEZMOYV,1,1,1,1
LQUWRPUS,1,1,1,1
WBHLCOAR,1,1,1,1
SCEODJZA,1,1,1,1
BAXADTKV,1,1,1,1
PARXRIMB,1,1,1,1
SBYPPZSB,1,1,1,1
EVZBIQTL,1,1,1,1
URESZVHD,1,1,1,1
YIAXANJE,1,1,1,1
HSEQQVBO,1,1,1,1
FPLLUEEM,1,1,1,1
QNXPROSL,1,1,1,1
XHUSDHEA,1,1,1,1
SRUAXSJT,1,1,1,1
SNTNAEDE,1,1,1,1
SZIQLHZH,1,1,1,1
NSOWSOTK,1,1,1,1
YDZYFTFJ,1,1,1,1
CNTWOUKU,1,1,1,1
HEWFPJRE,1,1,1,1
KEAENJCC,1,1,1,1
ZRADRZEL,1,1,1,1
KLDNBTTW,1,1,1,1
KIKARECB,1,1,1,1
WYPQNEOM,1,1,1,1
HSSSLLHT,1,1,1,1
BEKMFYGO,1,1,1,1
ZBHMSECA,1,1,1,1
ZMISJMAD,1,1,1,1
QCJGGZWH,1,1,1,1
KQLISSOD,1,1,1,1
KMJZHNRX,1,1,1,1
YJHQUTWA,1,1,1,1
SLGLWIVC,1,1,1,1
CAYEXPIG,1,1,1,1
YPWVKICE,1,1,1,1
PMVZMTPK,1,1,1,1
PTYDAULG,1,1,1,1
SRXNLCET,1,1,1,1
VBNXVELN,1,1,1,1
SFUSKZBY,1,1,1,1
FZDRBKTG,1,1,1,1
HGWFKSLR,1,1,1,1
VHNXITIQ,1,1,1,1
PZDZXCEW,1,1,1,1
AJGQFQAI,1,1,1,1
LBZRUMVC,1,1,1,1
DLWWZOQX,1,1,1,1
DTVQGKEW,1,1,1,1
APCYERZK,1,1,1,1
EPLYGFIF,1,1,1,1
YRXIVXAW,1,1,1,1
RKTMTEDV,1,1,1,1
HBQLJTEY,1,1,1,1
MRPUBCSX,1,1,1,1
WNKRHYPP,1,1,1,1
EMPEBGNH,1,1,1,1
ALIABOAB,1,1,1,1
FIONXFOI,1,1,1,1
WGQBJQMD,1,1,1,1
SMODRZUW,1,1,1,1
NPFESOSU,1,1,1,1
DYXCUSNV,1,1,1,1
JQCIIYBR,1,1,1,1
KELTXNAW,1,1,1,1
TIXCTBET,1,1,1,1
EFNXEYON,1,1,1,1
DYCRDXXK,1,1,1,1
ZTIFFQAR,1,1,1,1
HMSVACIX,1,1,1,1
HRGQIQYT,1,1,1,1
QMTEDMYB,1,1,1,1
QAPASDQR,1,1,1,1
AYNFZWBL,1,1,1,1
IOKKMCOQ,1,1,1,1
FCEJJJIW,1,1,1,1
NFCLFVAG,1,1,1,1
NFEPGZQP,1,1,1,1
ZHVZGJOS,1,1,1,1
EMCAHRPN,1,1,1,1
DNFDEDZM,1,1,1,1
JPSTDIAD,1,1,1,1
QOMPVOWZ,1,1,1,1
IOFYYTCB,1,1,1,1
EIKFDCSQ,1,1,1,1
KKRSCXVG,1,1,1,1
XHMYEAVG,1,1,1,1
QZNMKNYN,1,1,1,1
QUHMKLLB,1,1,1,1
NLBGDBFE,1,1,1,1
RMQYUOQP,1,1,1,1
WBAKDDDT,1,1,1,1
KFTWPEPE,1,1,1,1
VMYKDJPG,1,1,1,1
FFLLLNDD,1,1,1,1
FXZTRZJZ,1,1,1,1
KVBFTLHC,1,1,1,1
HRRSMMAG,1,1,1,1
ESRHHDWQ,1,1,1,1
IVYJCHRS,1,1,1,1
JEUZVGKD,1,1,1,1
CZLVGPSJ,1,1,1,1
AZZDTNJB,1,1,1,1
OWNBOAZX,1,1,1,1
XYLUQGVT,1,1,1,1
RQLBAZAY,1,1,1,1
LUNYOJVA,1,1,1,1
IQWJVSEJ,1,1,1,1
QKQUBRRI,1,1,1,1
AWFJNNFX,1,1,1,1
TMRYYLNP,1,1,1,1
PXEPBXRF,1,1,1,1
JNQBQNOT,1,1,1,1
ZNRLQRXN,1,1,1,1
TRPHZOMD,1,1,1,1
ZAEKSMLJ,1,1,1,1
SSVTUDDO,1,1,1,1
RUZTTXAS,1,1,1,1
WKWNBGEJ,1,1,1,1
SZMUBADD,1,1,1,1
HBEPEZCT,1,1,1,1
KARFWKJJ,1,1,1,1
UBQUZUXZ,1,1,1,1
LJGOAHBR,1,1,1,1
TBXGPVMX,1,1,1,1
QKSHQVFI,1,1,1,1
JEIHKFTQ,1,1,1,1
LOBFGNDV,1,1,1,1
MKBURFFM,1,1,1,1
IIJSHMKY,1,1,1,1
XCZVFMZZ,1,1,1,1
ZGNWEOAW,1,1,1,1
ZGKSBAIR,1,1,1,1
LXFQUNAU,1,1,1,1
WSIWVTPD,1,1,1,1
PPHGEVVU,1,1,1,1
HYHNRRWT,1,1,1,1
GMGHXCOV,1,1,1,1
RFFUDHBE,1,1,1,1
BGAQSQDC,1,1,1,1
QARMUKIK,1,1,1,1
TLBSXPLL,1,1,1,1
LLDFLHYS,1,1,1,1
ZWRXCLFC,1,1,1,1
VGFIMIDW,1,1,1,1
FRKXHVAM,1,1,1,1
RBWWXWDU,1,1,1,1
YBCBIGAY,1,1,1,1
MSYWHEDD,1,1,1,1
AKPHJXTG,1,1,1,1
NBTJFSCL,1,1,1,1
GFCWDMKL,1,1,1,1
SEFNBNTV,1,1,1,1
ZXZIKUVF,1,1,1,1
BBQRHDRF,1,1,1,1
TQEGZARS,1,1,1,1
HAQMBXOZ,1,1,1,1
CCXNKIIB,1,1,1,1
ZCFJUKAK,1,1,1,1
SDULLENL,1,1,1,1
LWFRUPNK,1,1,1,1
SUGVVNPX,1,1,1,1
IUTLIOEN,1,1,1,1
SDKMCFXU,1,1,1,1
LTTTRKDA,1,1,1,1
XJSGDLUD,1,1,1,1
QYUNFAVT,1,1,1,1
EBGKHBNX,1,1,1,1
GBRHPXID,1,1,1,1
UOADVVPY,1,1,1,1
TQTLJTLJ,1,1,1,1
XOIABSMT,1,1,1,1
EXRSSEWI,1,1,1,1
LUWZREGY,1,1,1,1
CCXNXIIA,1,1,1,1
EPAULLCY,1,1,1,1
CKLZOTFB,1,1,1,1
OQVUCCIV,1,1,1,1
CVKXDLPM,1,1,1,1
YLQSPCGX,1,1,1,1
CAOVLTJH,1,1,1,1
AWCVHMIA,1,1,1,1
HZMDREDM,1,1,1,1
HGKERKTA,1,1,1,1
BXTRWMKR,1,1,1,1
GFYYCHZN,1,1,1,1
CMMVBVRJ,1,1,1,1
TYOHMYWP,1,1,1,1
PZZZDPMZ,1,1,1,1
NWFZXVLG,1,1,1,1
CTKHLXVW,1,1,1,1
XZRDPOPY,1,1,1,1
WRQWUWFA,1,1,1,1
ADPUKYKF,1,1,1,1
LZBUIHCD,1,1,1,1
JOZSXFCM,1,1,1,1
JPCEYSWX,1,1,1,1
HHMYTRKV,1,1,1,1
QUOPKYFD,1,1,1,1
UUOPRSAM,1,1,1,1
CLWGABKI,1,1,1,1
GENHJEGL,1,1,1,1
QJSNRWVQ,1,1,1,1
BPSBWQVC,1,1,1,1
NPGLZYCX,1,1,1,1
MSTGTCOW,1,1,1,1
FKTWAORN,1,1,1,1
BAHYOKZT,1,1,1,1
YGBYSFZV,1,1,1,1
USUBVWEX,1,1,1,1
WUSFAPHX,1,1,1,1
HDHVLJJE,1,1,1,1
STWOAHXA,1,1,1,1
NKAHDDLD,1,1,1,1
PGLWGLJE,1,1,1,1
BHXQZAVV,1,1,1,1
QGNAMABU,1,1,1,1
FMSERJXI,1,1,1,1
CWHRRMXA,1,1,1,1
XQSUOHYZ,1,1,1,1
CFNOHFAH,1,1,1,1
CKGUKHKM,1,1,1,1
YOTBGKWC,1,1,1,1
SHMZTEHY,1,1,1,1
YZMIVKDA,1,1,1,1
MDKJZQKT,1,1,1,1
EOCPUYVC,1,1,1,1
HEAWPUXS,1,1,1,1
GRAWDKHC,1,1,1,1
DTIQWSYQ,1,1,1,1
YOSBYZWS,1,1,1,1
DALAETUH,1,1,1,1
UJZIXJVU,1,1,1,1
RIHYMXKM,1,1,1,1
NSSOUPJA,1,1,1,1
RKJIHUSI,1,1,1,1
UYLSSUZU,1,1,1,1
AWRTSSYF,1,1,1,1
OCAWETPS,1,1,1,1
NKUOVRSK,1,1,1,1
TWTSFEJN,1,1,1,1
JQTAGOGI,1,1,1,1
MUQXPFEI,1,1,1,1
PCTIRWJG,1,1,1,1
QHDAACRR,1,1,1,1
BBZTMXZK,1,1,1,1
ALESJFLK,1,1,1,1
WOXBARRX,1,1,1,1
ALSYDPUB,1,1,1,1
DEHKGHHW,1,1,1,1
MAVSTTLF,1,1,1,1
USONZZRF,1,1,1,1
JMECNOSX,1,1,1,1
FHZIUTTA,1,1,1,1
DSTGZPLQ,1,1,1,1
KCOIPDPV,1,1,1,1
DXCOLYGN,1,1,1,1
AGCTUCDS,1,1,1,1
MOKSCVWV,1,1,1,1
ADIGTYKA,1,1,1,1
OQFQJNCD,1,1,1,1
UVBWRVEA,1,1,1,1
KNSDLQVH,1,1,1,1
BNKGDHWA,1,1,1,1
XAKCEBDN,1,1,1,1
XNDQJZOA,1,1,1,1
SKGCJGYN,1,1,1,1
STSAEPAA,1,1,1,1
ROSBFSNR,1,1,1,1
HSUBOTCI,1,1,1,1
QWXJPFWJ,1,1,1,1
WBAPWTKO,1,1,1,1
OIOFQWXX,1,1,1,1
PAVCIPAV,1,1,1,1
FSGUOQVU,1,1,1,1
LHUDJTIR,1,1,1,1
IPVSCUBE,1,1,1,1
ICUOOBCF,1,1,1,1
DWQHHRFK,1,1,1,1
EWTPJFSP,1,1,1,1
BDPIFKJO,1,1,1,1
NDNIHLFQ,1,1,1,1
TULEEUGG,1,1,1,1
YRICWLAZ,1,1,1,1
RFNBPCDM,1,1,1,1
FIBZSWSX,1,1,1,1
ROPXQMDV,1,1,1,1
XHTCCLKA,1,1,1,1
EZDKDURE,1,1,1,1
ANKSDLMW,1,1,1,1
DJVESFMS,1,1,1,1
QLVGAHHL,1,1,1,1
PYYCFERJ,1,1,1,1
SKJYLQNW,1,1,1,1
VNOJFAIH,1,1,1,1
SRMTYUSZ,1,1,1,1
BGMPPCUZ,1,1,1,1
PCWSGTXU,1,1,1,1
YAQBHRNV,1,1,1,1
TKYYZZNP,1,1,1,1
NFGBFZXU,1,1,1,1
HDBNMOUM,1,1,1,1
SECNANDQ,1,1,1,1
HPTUQKPR,1,1,1,1
JTQXWYHI,1,1,1,1
AUTIICWG,1,1,1,1
FZKBAPLB,1,1,1,1
GJMKSXAB,1,1,1,1
UAWPDWKE,1,1,1,1
DMWDANMZ,1,1,1,1
JIFVMOUJ,1,1,1,1
JYWRVSJD,1,1,1,1
ZRIMAMFN,1,1,1,1
SHNUXZRM,1,1,1,1
HFIZKPMM,1,1,1,1
XSTPPJYJ,1,1,1,1
BOHIWGHN,1,1,1,1
RNFLNPWJ,1,1,1,1
TTTCLGCL,1,1,1,1
DIWWGACQ,1,1,1,1
SPSXZMMS,1,1,1,1
MVCJTHRF,1,1,1,1
TLYZSFQL,1,1,1,1
DHRXXCNP,1,1,1,1
HFHWZGIX,1,1,1,1
VDZUVVQR,1,1,1,1
DRZHRFRN,1,1,1,1
TBNRDFRU,1,1,1,1
OJRGGBNH,1,1,1,1
AOZOAIMS,1,1,1,1
MTDCMFDJ,1,1,1,1
ZUPNMHSW,1,1,1,1
RKOYQMMA,1,1,1,1
ZVGHBGZV,1,1,1,1
UMBQSPCY,1,1,1,1
WGKWLPLC,1,1,1,1
OGMYLLPU,1,1,1,1
CAPNAKWP,1,1,1,1
AQIBMCCK,1,1,1,1
OJOXJGPP,1,1,1,1
JKZAVGMH,1,1,1,1
XJITVAGC,1,1,1,1
SHIHXEFK,1,1,1,1
GAOHWUEH,1,1,1,1
OFVZKHYO,1,1,1,1
TMEEDEQE,1,1,1,1
LIBMNHLX,1,1,1,1
BNUAFCQU,1,1,1,1
HEACDKAG,1,1,1,1
IUBPTWMO,1,1,1,1
HZUONCRH,1,1,1,1
FMAUIJQP,1,1,1,1
FUYVSYFQ,1,1,1,1
LLUEEVKF,1,1,1,1
CBDKKRAF,1,1,1,1
DRYHOZDN,1,1,1,1
EKKAZOZK,1,1,1,1
OQEOQAXK,1,1,1,1
CDARRKZV,1,1,1,1
OAZXCCOH,1,1,1,1
UETTYKGD,1,1,1,1
ZFCSJVXD,1,1,1,1
AHVVYAJX,1,1,1,1
FGTPJTDF,1,1,1,1
KWHGEGAA,1,1,1,1
PBKIDDMJ,1,1,1,1
MGCYVPFW,1,1,1,1
FNAFRKLI,1,1,1,1
BLAPOHVT,1,1,1,1
QKAZARHR,1,1,1,1
DJEYOQPP,1,1,1,1
NHJIXVKT,1,1,1,1
YUPHQTYL,1,1,1,1
UPLUGPLO,1,1,1,1
HCVPWYLQ,1,1,1,1
POGOWTUS,1,1,1,1
UTAEVHYR,1,1,1,1
VYMIBFYN,1,1,1,1
RLZGJZLC,1,1,1,1
JTDFRXSZ,1,1,1,1
QNGNLWTY,1,1,1,1
OQZMEKMM,1,1,1,1
FUJGSBCT,1,1,1,1
TFZVTRCU,1,1,1,1
VLHFDUOY,1,1,1,1
QXFRBEXR,1,1,1,1
HYJYJDSE,1,1,1,1
IJICLPGW,1,1,1,1
OVJKNFZO,1,1,1,1
TTWPJNQA,1,1,1,1
QIUJTQBQ,1,1,1,1
MOUBNMLN,1,1,1,1
GKQKIDQR,1,1,1,1
DRDQFUZB,1,1,1,1
TFWWFSIZ,1,1,1,1
PPJCEUCA,1,1,1,1
SAZLUXOF,1,1,1,1
LYBLHAUV,1,1,1,1
ECQLVPLD,1,1,1,1
XPYBOTGN,1,1,1,1
WBWMFAMX,1,1,1,1
ZMXEDLJV,1,1,1,1
IHIIVJTN,1,1,1,1
MHVIDURS,1,1,1,1
UJEVDOUB,1,1,1,1
TOKWDCFN,1,1,1,1
YBXXTILW,1,1,1,1
NNALFZWK,1,1,1,1
ZWFDQUVT,1,1,1,1
CMOQGIOJ,1,1,1,1
JSLBRZAT,1,1,1,1
DWWZBDSG,1,1,1,1
GPJEXISU,1,1,1,1
IVWHVNCR,1,1,1,1
SZHHJEFC,1,1,1,1
QSWWAQYM,1,1,1,1
NHWAIKWR,1,1,1,1
FBVMHSVR,1,1,1,1
IPDDNSAB,1,1,1,1
IWALQGWZ,1,1,1,1
ZKHGOAHZ,1,1,1,1
CLMVVEBA,1,1,1,1
BITPUXPG,1,1,1,1
KTLEOEIL,1,1,1,1
PBBRJTLP,1,1,1,1
EDHLCPSD,1,1,1,1
OZLGTDIX,1,1,1,1
HBRWJBKL,1,1,1,1
JJRGIEYV,1,1,1,1
TQFJVDND,1,1,1,1
WAAYPMZR,1,1,1,1
GUIATMWY,1,1,1,1
PJOMERQX,1,1,1,1
GCISDBWM,1,1,1,1
OXDENZXD,1,1,1,1
USDFCHOG,1,1,1,1
HXUKRDPH,1,1,1,1
OHEMPAXX,1,1,1,1
BYYSYEMK,1,1,1,1
YORLUQQM,1,1,1,1
GBLVJJXZ,1,1,1,1
JGAZCCHZ,1,1,1,1
HGBWYAHD,1,1,1,1
OLVPKVUK,1,1,1,1
FVIFJRDV,1,1,1,1
FTKXNSYA,1,1,1,1
PHPCYOBW,1,1,1,1
MODWJSRB,1,1,1,1
YJUIOMDR,1,1,1,1
RAHVQTEG,1,1,1,1
OMLPCQNL,1,1,1,1
TTIWZWFZ,1,1,1,1
AOTGVBCA,1,1,1,1
MQLVAIVJ,1,1,1,1
IEDLWSFR,1,1,1,1
BYUCVJHT,1,1,1,1
LNHMGOFV,1,1,1,1
ZJWANCIR,1,1,1,1
NVINYMHD,1,1,1,1
NFOCMPRM,1,1,1,1
OCBBZKSI,1,1,1,1
VVFLLJEA,1,1,1,1
LBBFLPRN,1,1,1,1
AMXVEJUI,1,1,1,1
RNSQTGSO,1,1,1,1
JYPENMMB,1,1,1,1
SDFMCYEI,1,1,1,1
SQRLAQMJ,1,1,1,1
MOYTSAOK,1,1,1,1
GPOHSHUO,1,1,1,1
ULUMBRGF,1,1,1,1
ICUEHWWU,1,1,1,1
QWSFSYRI,1,1,1,1
IOOTORVH,1,1,1,1
DFFRIAXQ,1,1,1,1
BEGZIYAV,1,1,1,1
TYDQAYUE,1,1,1,1
XSTBNBKY,1,1,1,1
UQFMNPSZ,1,1,1,1
KDKVNUJV,1,1,1,1
MKDIEVWC,1,1,1,1
DBOUFDMO,1,1,1,1
XVCEQKEB,1,1,1,1
EXTNDKEQ,1,1,1,1
NENALQIN,1,1,1,1
RVDRICZQ,1,1,1,1
ZFIXFDXQ,1,1,1,1
