id,position,rank,base,acclimatization,duty_time,rest_time,tacc_week,tacc_month,tacc_year,cpm_deadhead,cpm_reserve,specs
EZOCOEMA,MUC,CSD,DUB,MUC,0,1200,0,0,0,20,49,AirbusSmall
LNSCZLEM,MUC,CSD,DUB,MUC,0,1200,0,0,0,28,49,AirbusSmall
SEIJFGRC,MUC,ST,DUB,MUC,0,1200,0,0,0,22,46,AirbusSmall
JYOOPFIX,MUC,ST,DUB,MUC,0,1200,0,0,0,26,53,AirbusSmall
GKWECGMJ,MUC,ST,DUB,MUC,0,1200,0,0,0,24,46,AirbusSmall
XGLTLOQT,MUC,ST,DUB,MUC,0,1200,0,0,0,28,54,AirbusSmall
DKSYWXQU,MUC,ST,DUB,MUC,0,1200,0,0,0,29,47,AirbusSmall
JRMBEMIK,MUC,ST,DUB,MUC,0,1200,0,0,0,27,50,AirbusSmall
SWYDWOJK,NTE,CP,SXB,NTE,0,1200,0,0,0,22,58,AirbusSmall
VCATOKYB,NTE,FO,SXB,NTE,0,1200,0,0,0,26,51,AirbusSmall
SGKAWAZP,NTE,CSD,SXB,NTE,0,1200,0,0,0,20,52,AirbusSmall
ACHPEVAA,NTE,CSD,SXB,NTE,0,1200,0,0,0,25,43,AirbusSmall
SXNCZKNH,NTE,ST,SXB,NTE,0,1200,0,0,0,25,46,AirbusSmall
FFLCMQJB,NTE,ST,SXB,NTE,0,1200,0,0,0,21,59,AirbusSmall
SDUBUGZL,NTE,ST,SXB,NTE,0,1200,0,0,0,21,48,AirbusSmall
PXLIKRTJ,NTE,ST,SXB,NTE,0,1200,0,0,0,28,47,AirbusSmall
ZOGOXUBI,NTE,ST,SXB,NTE,0,1200,0,0,0,23,54,AirbusSmall
ZPOHDIWF,NTE,ST,SXB,NTE,0,1200,0,0,0,25,52,AirbusSmall
XXUCNRZE,CFE,CP,MXP,CFE,0,1200,0,0,0,23,55,Fokker
HLZYLECK,CFE,FO,MXP,CFE,0,1200,0,0,0,25,51,Fokker
FVAXQJPM,CFE,CSD,MXP,CFE,0,1200,0,0,0,20,50,Fokker
NNFQSHMO,CFE,ST,MXP,CFE,0,1200,0,0,0,26,50,Fokker
HRIPEJZJ,CFE,ST,MXP,CFE,0,1200,0,0,0,22,44,Fokker
YKRUMGNO,CFE,ST,MXP,CFE,0,1200,0,0,0,20,59,Fokker
TXYNXLIV,BCN,CP,CDG,BCN,0,1200,0,0,0,24,51,AirbusSmall
JPBHFVVM,BCN,FO,CDG,BCN,0,1200,0,0,0,23,59,AirbusSmall
IYCAAYWT,BCN,CSD,CDG,BCN,0,1200,0,0,0,20,57,AirbusSmall
BKYWPVFR,BCN,CSD,CDG,BCN,0,1200,0,0,0,28,48,AirbusSmall
MGHIYJDD,BCN,ST,CDG,BCN,0,1200,0,0,0,20,45,AirbusSmall
EDXBVRAV,BCN,ST,CDG,BCN,0,1200,0,0,0,21,55,AirbusSmall
VJNMHEUV,BCN,ST,CDG,BCN,0,1200,0,0,0,22,59,AirbusSmall
ITJEDSDP,BCN,ST,CDG,BCN,0,1200,0,0,0,24,52,AirbusSmall
VLJZAQZG,BCN,ST,CDG,BCN,0,1200,0,0,0,24,59,AirbusSmall
DSVRWPOH,BCN,ST,CDG,BCN,0,1200,0,0,0,26,56,AirbusSmall
NCRXNZDC,BIQ,CP,RNS,BIQ,0,1200,0,0,0,28,48,CRJ
JZZHRMTS,BIQ,FO,RNS,BIQ,0,1200,0,0,0,22,51,CRJ
GLRMHQLD,BIQ,CS,RNS,BIQ,0,1200,0,0,0,29,41,CRJ
KPJZEPWF,BIQ,ST,RNS,BIQ,0,1200,0,0,0,20,46,CRJ
TENBUUUB,BIQ,ST,RNS,BIQ,0,1200,0,0,0,28,54,CRJ
FUVTJVTX,LIG,CP,NTE,LIG,0,1200,0,0,0,20,52,BAE
XVDTCAJW,LIG,FO,NTE,LIG,0,1200,0,0,0,20,50,BAE
VYUCYOLR,LIG,CS,NTE,LIG,0,1200,0,0,0,27,40,BAE
VLCBZUDQ,LIG,ST,NTE,LIG,0,1200,0,0,0,26,49,BAE
RYFCAPFA,LIG,ST,NTE,LIG,0,1200,0,0,0,23,49,BAE
JULFUFJA,LIG,ST,NTE,LIG,0,1200,0,0,0,24,42,BAE
TFHEUQDI,MRS,CP,CDG,MRS,0,1200,0,0,0,22,42,AirbusSmall
OYDWQEKK,MRS,FO,CDG,MRS,0,1200,0,0,0,23,51,AirbusSmall
AETDQNAQ,MRS,CSD,CDG,MRS,0,1200,0,0,0,23,41,AirbusSmall
JKQLCZUW,MRS,CSD,CDG,MRS,0,1200,0,0,0,27,47,AirbusSmall
RUAVMXIR,MRS,ST,CDG,MRS,0,1200,0,0,0,23,59,AirbusSmall
PHPITSMT,MRS,ST,CDG,MRS,0,1200,0,0,0,22,44,AirbusSmall
UYDPQTCL,MRS,ST,CDG,MRS,0,1200,0,0,0,25,48,AirbusSmall
UNTIOECQ,MRS,ST,CDG,MRS,0,1200,0,0,0,21,53,AirbusSmall
TLNVZHOE,MRS,ST,CDG,MRS,0,1200,0,0,0,25,51,AirbusSmall
OHCUZYHY,MRS,ST,CDG,MRS,0,1200,0,0,0,20,59,AirbusSmall
JUFSUJFO,CTA,CP,CDG,CTA,0,1200,0,0,0,25,40,AirbusSmall
EXJZBIUO,CTA,FO,CDG,CTA,0,1200,0,0,0,26,54,AirbusSmall
XHPLOYHH,CTA,CSD,CDG,CTA,0,1200,0,0,0,24,57,AirbusSmall
VYHPUAPR,CTA,CSD,CDG,CTA,0,1200,0,0,0,25,46,AirbusSmall
VOXTQJHM,CTA,ST,CDG,CTA,0,1200,0,0,0,20,41,AirbusSmall
MUQUHYFK,CTA,ST,CDG,CTA,0,1200,0,0,0,25,41,AirbusSmall
DTSXKAMT,CTA,ST,CDG,CTA,0,1200,0,0,0,23,52,AirbusSmall
UCRYZQYP,CTA,ST,CDG,CTA,0,1200,0,0,0,28,47,AirbusSmall
EJNYJAVZ,CTA,ST,CDG,CTA,0,1200,0,0,0,29,45,AirbusSmall
KHLDDIEY,CTA,ST,CDG,CTA,0,1200,0,0,0,21,44,AirbusSmall
ANUPHJVW,LYS,CP,LIL,LYS,0,1200,0,0,0,26,45,CRJ
JVBUOSXT,LYS,FO,LIL,LYS,0,1200,0,0,0,21,43,CRJ
XJJNVYWD,LYS,CS,LIL,LYS,0,1200,0,0,0,27,40,CRJ
CMRNDXIQ,LYS,ST,LIL,LYS,0,1200,0,0,0,29,56,CRJ
TDGCAGRR,LYS,ST,LIL,LYS,0,1200,0,0,0,27,59,CRJ
FAJCRFDH,TLS,CP,NTE,TLS,0,1200,0,0,0,23,55,AirbusSmall
QNTNQMDI,TLS,FO,NTE,TLS,0,1200,0,0,0,20,51,AirbusSmall
AAESSTIG,TLS,CSD,NTE,TLS,0,1200,0,0,0,29,56,AirbusSmall
SEVZSGSF,TLS,CSD,NTE,TLS,0,1200,0,0,0,29,40,AirbusSmall
VNAJFFEX,TLS,ST,NTE,TLS,0,1200,0,0,0,29,56,AirbusSmall
YISMWAPF,TLS,ST,NTE,TLS,0,1200,0,0,0,29,51,AirbusSmall
NRRTYCNY,TLS,ST,NTE,TLS,0,1200,0,0,0,21,46,AirbusSmall
IESGKMOF,TLS,ST,NTE,TLS,0,1200,0,0,0,23,44,AirbusSmall
MKWNDHUB,TLS,ST,NTE,TLS,0,1200,0,0,0,28,51,AirbusSmall
VCTXMVRM,TLS,ST,NTE,TLS,0,1200,0,0,0,29,52,AirbusSmall
VYKHTCAZ,CDG,CP,CDG,CDG,0,1200,0,0,0,20,41,AirbusSmall
HKFEOHVY,CDG,FO,CDG,CDG,0,1200,0,0,0,21,49,AirbusSmall
AZLKDNYD,CDG,CSD,CDG,CDG,0,1200,0,0,0,23,54,AirbusSmall
VZZZVBNH,CDG,CSD,CDG,CDG,0,1200,0,0,0,27,56,AirbusSmall
NOVAJCTD,CDG,ST,CDG,CDG,0,1200,0,0,0,29,50,AirbusSmall
QMAKZOVT,CDG,ST,CDG,CDG,0,1200,0,0,0,23,50,AirbusSmall
YMMNEJPH,CDG,ST,CDG,CDG,0,1200,0,0,0,25,48,AirbusSmall
PYTWAZHS,CDG,ST,CDG,CDG,0,1200,0,0,0,29,51,AirbusSmall
KOYWCMJS,CDG,ST,CDG,CDG,0,1200,0,0,0,25,46,AirbusSmall
KCWRCUQQ,CDG,ST,CDG,CDG,0,1200,0,0,0,22,54,AirbusSmall
EGXGDSRW,MRS,CP,MRS,MRS,0,1200,0,0,0,21,49,CRJ
LWMBJSMC,MRS,FO,MRS,MRS,0,1200,0,0,0,26,56,CRJ
FIFTYBAZ,MRS,CS,MRS,MRS,0,1200,0,0,0,26,49,CRJ
WSGYVJIX,MRS,ST,MRS,MRS,0,1200,0,0,0,29,45,CRJ
UFADHHPZ,MRS,ST,MRS,MRS,0,1200,0,0,0,21,58,CRJ
JMBJVIPA,RNS,CP,RNS,RNS,0,1200,0,0,0,23,48,CRJ
IQJKVGJQ,RNS,FO,RNS,RNS,0,1200,0,0,0,23,58,CRJ
LTMXHXGN,RNS,CS,RNS,RNS,0,1200,0,0,0,27,41,CRJ
NBYXJSGE,RNS,ST,RNS,RNS,0,1200,0,0,0,25,40,CRJ
QVHAFIAU,RNS,ST,RNS,RNS,0,1200,0,0,0,29,44,CRJ
LMTWOIDC,TLS,CP,TLS,TLS,0,1200,0,0,0,20,59,CRJ
OOMOBIMG,TLS,FO,TLS,TLS,0,1200,0,0,0,23,46,CRJ
FGRANLKY,TLS,CS,TLS,TLS,0,1200,0,0,0,24,55,CRJ
ILJVFSXW,TLS,ST,TLS,TLS,0,1200,0,0,0,28,47,CRJ
HRDDWTQW,TLS,ST,TLS,TLS,0,1200,0,0,0,29,46,CRJ
MPJMBNCD,CFE,CP,RNS,CFE,0,1200,0,0,0,20,54,AirbusSmall
TKTYNCEN,CFE,FO,RNS,CFE,0,1200,0,0,0,21,43,AirbusSmall
DODOBQUN,CFE,CSD,RNS,CFE,0,1200,0,0,0,29,51,AirbusSmall
VWHXLVMN,CFE,CSD,RNS,CFE,0,1200,0,0,0,26,42,AirbusSmall
EYOENJLC,CFE,ST,RNS,CFE,0,1200,0,0,0,20,54,AirbusSmall
KWZPOFEG,CFE,ST,RNS,CFE,0,1200,0,0,0,28,40,AirbusSmall
NEIJMARD,CFE,ST,RNS,CFE,0,1200,0,0,0,23,58,AirbusSmall
XHJWEANW,CFE,ST,RNS,CFE,0,1200,0,0,0,26,52,AirbusSmall
TTYJCCAU,CFE,ST,RNS,CFE,0,1200,0,0,0,22,54,AirbusSmall
CVCAPUSV,CFE,ST,RNS,CFE,0,1200,0,0,0,28,48,AirbusSmall
CDGXHJGL,MPL,CP,AJA,MPL,0,1200,0,0,0,29,40,AirbusSmall
HCBTJKQI,MPL,FO,AJA,MPL,0,1200,0,0,0,28,44,AirbusSmall
GKYTARBR,MPL,CSD,AJA,MPL,0,1200,0,0,0,29,47,AirbusSmall
AZUSILAR,MPL,CSD,AJA,MPL,0,1200,0,0,0,21,59,AirbusSmall
ZOKNRKDC,MPL,ST,AJA,MPL,0,1200,0,0,0,20,41,AirbusSmall
UFNTETFP,MPL,ST,AJA,MPL,0,1200,0,0,0,21,43,AirbusSmall
NWNDLXFK,MPL,ST,AJA,MPL,0,1200,0,0,0,27,51,AirbusSmall
GSZONNRB,MPL,ST,AJA,MPL,0,1200,0,0,0,24,43,AirbusSmall
TVASSXFH,MPL,ST,AJA,MPL,0,1200,0,0,0,25,58,AirbusSmall
TDOSHVRI,MPL,ST,AJA,MPL,0,1200,0,0,0,20,49,AirbusSmall
TZITNRGA,MRS,CP,LIG,MRS,0,1200,0,0,0,25,51,ERJ
VSTNSVJG,MRS,FO,LIG,MRS,0,1200,0,0,0,21,57,ERJ
ZIULPEDI,MRS,CSD,LIG,MRS,0,1200,0,0,0,22,46,ERJ
DPDBBJMC,MRS,ST,LIG,MRS,0,1200,0,0,0,27,55,ERJ
XCJLCGLC,MRS,ST,LIG,MRS,0,1200,0,0,0,23,47,ERJ
UPZVTTGF,NCE,CP,SXB,NCE,0,1200,0,0,0,21,45,ERJ
NMUOWOKZ,NCE,FO,SXB,NCE,0,1200,0,0,0,24,55,ERJ
QHGJRIRF,NCE,CSD,SXB,NCE,0,1200,0,0,0,24,49,ERJ
BVACVUZA,NCE,ST,SXB,NCE,0,1200,0,0,0,22,47,ERJ
PNMATKXP,NCE,ST,SXB,NCE,0,1200,0,0,0,26,53,ERJ
NPDBKSWG,PUF,CP,BOD,PUF,0,1200,0,0,0,28,51,AirbusSmall
PCLQXYTZ,PUF,FO,BOD,PUF,0,1200,0,0,0,23,58,AirbusSmall
IHGAHADB,PUF,CSD,BOD,PUF,0,1200,0,0,0,29,46,AirbusSmall
KEHTVREZ,PUF,CSD,BOD,PUF,0,1200,0,0,0,21,58,AirbusSmall
NXHFMKYF,PUF,ST,BOD,PUF,0,1200,0,0,0,26,54,AirbusSmall
SJCBQREP,PUF,ST,BOD,PUF,0,1200,0,0,0,29,59,AirbusSmall
REMWUNRQ,PUF,ST,BOD,PUF,0,1200,0,0,0,29,46,AirbusSmall
FDVASUMX,PUF,ST,BOD,PUF,0,1200,0,0,0,24,47,AirbusSmall
JBHUJPXD,PUF,ST,BOD,PUF,0,1200,0,0,0,28,47,AirbusSmall
NYLNBARB,PUF,ST,BOD,PUF,0,1200,0,0,0,24,41,AirbusSmall
BAVBJARN,LIL,CP,NCE,LIL,0,1200,0,0,0,22,57,ERJ
OFTRVTQN,LIL,FO,NCE,LIL,0,1200,0,0,0,25,47,ERJ
DMVJEESG,LIL,CSD,NCE,LIL,0,1200,0,0,0,24,49,ERJ
UPFTXLOS,LIL,ST,NCE,LIL,0,1200,0,0,0,27,47,ERJ
QVRZRUFD,LIL,ST,NCE,LIL,0,1200,0,0,0,20,52,ERJ
QBGFSNPP,NCE,CP,MXP,NCE,0,1200,0,0,0,22,59,BoeingSmall
ZQUVHOSI,NCE,FO,MXP,NCE,0,1200,0,0,0,29,47,BoeingSmall
CQLHPBQS,NCE,CS,MXP,NCE,0,1200,0,0,0,28,47,BoeingSmall
GNYWZADS,NCE,ST,MXP,NCE,0,1200,0,0,0,26,57,BoeingSmall
DSZVTIPR,NCE,ST,MXP,NCE,0,1200,0,0,0,23,51,BoeingSmall
VXXKNZCY,NCE,ST,MXP,NCE,0,1200,0,0,0,26,58,BoeingSmall
LWXHJNFU,TLS,CP,ORY,TLS,0,1200,0,0,0,24,55,AirbusSmall
YSKYFDOT,TLS,FO,ORY,TLS,0,1200,0,0,0,22,51,AirbusSmall
PRPEDVHY,TLS,CSD,ORY,TLS,0,1200,0,0,0,23,46,AirbusSmall
DABLRRRJ,TLS,CSD,ORY,TLS,0,1200,0,0,0,24,40,AirbusSmall
NIYZNTGN,TLS,ST,ORY,TLS,0,1200,0,0,0,23,54,AirbusSmall
WRMUHZXM,TLS,ST,ORY,TLS,0,1200,0,0,0,23,48,AirbusSmall
TORGJZHB,TLS,ST,ORY,TLS,0,1200,0,0,0,21,54,AirbusSmall
XMRBFWBG,TLS,ST,ORY,TLS,0,1200,0,0,0,26,58,AirbusSmall
UWSXBNRA,TLS,ST,ORY,TLS,0,1200,0,0,0,22,55,AirbusSmall
IIBLHXFD,TLS,ST,ORY,TLS,0,1200,0,0,0,27,40,AirbusSmall
GTLLUEKA,BOD,CP,BIQ,BOD,0,1200,0,0,0,20,47,AirbusSmall
FNDDFMWN,BOD,FO,BIQ,BOD,0,1200,0,0,0,26,51,AirbusSmall
WXDXFRKC,BOD,CSD,BIQ,BOD,0,1200,0,0,0,24,45,AirbusSmall
FKBINRQB,BOD,CSD,BIQ,BOD,0,1200,0,0,0,21,50,AirbusSmall
XDPTCPFD,BOD,ST,BIQ,BOD,0,1200,0,0,0,22,49,AirbusSmall
ZLKNMZBA,BOD,ST,BIQ,BOD,0,1200,0,0,0,26,47,AirbusSmall
YJTVRDSV,BOD,ST,BIQ,BOD,0,1200,0,0,0,24,40,AirbusSmall
TQMGZGPN,BOD,ST,BIQ,BOD,0,1200,0,0,0,28,55,AirbusSmall
JDICYUJN,BOD,ST,BIQ,BOD,0,1200,0,0,0,25,59,AirbusSmall
EXNXFHOB,BOD,ST,BIQ,BOD,0,1200,0,0,0,29,49,AirbusSmall
RCDWJTAO,NCE,CP,BES,NCE,0,1200,0,0,0,24,47,AirbusSmall
SXUZITMN,NCE,FO,BES,NCE,0,1200,0,0,0,21,45,AirbusSmall
FEASUDNL,NCE,CSD,BES,NCE,0,1200,0,0,0,29,51,AirbusSmall
RBIOGHAW,NCE,CSD,BES,NCE,0,1200,0,0,0,23,58,AirbusSmall
KKLMZYTY,NCE,ST,BES,NCE,0,1200,0,0,0,28,50,AirbusSmall
ZEBHDFSH,NCE,ST,BES,NCE,0,1200,0,0,0,26,53,AirbusSmall
JNTVEYUQ,NCE,ST,BES,NCE,0,1200,0,0,0,28,58,AirbusSmall
ZKVFIMPZ,NCE,ST,BES,NCE,0,1200,0,0,0,25,48,AirbusSmall
OEFUPKAN,NCE,ST,BES,NCE,0,1200,0,0,0,24,56,AirbusSmall
ZWZGGXHR,NCE,ST,BES,NCE,0,1200,0,0,0,20,51,AirbusSmall
XMYBXBWF,SXB,CP,TLS,SXB,0,1200,0,0,0,20,58,AirbusSmall
EPWIRBRJ,SXB,FO,TLS,SXB,0,1200,0,0,0,25,57,AirbusSmall
ZAZOMCPD,SXB,CSD,TLS,SXB,0,1200,0,0,0,20,48,AirbusSmall
REJVIAFA,SXB,CSD,TLS,SXB,0,1200,0,0,0,24,48,AirbusSmall
DLKIHGNM,SXB,ST,TLS,SXB,0,1200,0,0,0,25,57,AirbusSmall
IIMTGQST,SXB,ST,TLS,SXB,0,1200,0,0,0,25,53,AirbusSmall
CLJHCXUK,SXB,ST,TLS,SXB,0,1200,0,0,0,29,45,AirbusSmall
QPBSFNSW,SXB,ST,TLS,SXB,0,1200,0,0,0,22,50,AirbusSmall
AGTVJSMV,SXB,ST,TLS,SXB,0,1200,0,0,0,22,53,AirbusSmall
HVVSNBYS,SXB,ST,TLS,SXB,0,1200,0,0,0,27,41,AirbusSmall
CGBCSSWH,BOD,CP,BOD,BOD,0,1200,0,0,0,20,55,ERJ
UNRYOPGM,BOD,FO,BOD,BOD,0,1200,0,0,0,26,58,ERJ
RMZVQURE,BOD,CSD,BOD,BOD,0,1200,0,0,0,28,53,ERJ
ULMCWJMT,BOD,ST,BOD,BOD,0,1200,0,0,0,26,58,ERJ
ECJWPFPS,BOD,ST,BOD,BOD,0,1200,0,0,0,27,42,ERJ
ZNAVKASK,CDG,CP,CDG,CDG,0,1200,0,0,0,24,55,AirbusSmall
ETPYATSG,CDG,FO,CDG,CDG,0,1200,0,0,0,29,47,AirbusSmall
GZCEAJXQ,CDG,CSD,CDG,CDG,0,1200,0,0,0,21,51,AirbusSmall
UETTZVNN,CDG,CSD,CDG,CDG,0,1200,0,0,0,22,53,AirbusSmall
VGWUQXHH,CDG,ST,CDG,CDG,0,1200,0,0,0,28,55,AirbusSmall
GARDHSDG,CDG,ST,CDG,CDG,0,1200,0,0,0,22,56,AirbusSmall
IXFCSCAR,CDG,ST,CDG,CDG,0,1200,0,0,0,28,45,AirbusSmall
SZXAPVUZ,CDG,ST,CDG,CDG,0,1200,0,0,0,24,50,AirbusSmall
SWSWNCBQ,CDG,ST,CDG,CDG,0,1200,0,0,0,21,58,AirbusSmall
UBFTXPDI,CDG,ST,CDG,CDG,0,1200,0,0,0,28,56,AirbusSmall
DSVJMHVE,NCE,CP,NCE,NCE,0,1200,0,0,0,24,57,CRJ
ZIVPLRXP,NCE,FO,NCE,NCE,0,1200,0,0,0,26,57,CRJ
UTZWLOYC,NCE,CS,NCE,NCE,0,1200,0,0,0,26,51,CRJ
CZSKWPWX,NCE,ST,NCE,NCE,0,1200,0,0,0,24,50,CRJ
HVUBDYGL,NCE,ST,NCE,NCE,0,1200,0,0,0,21,47,CRJ
NLBVZABR,LIL,CP,TLS,LIL,0,1200,0,0,0,20,51,AirbusSmall
FZHUAPBM,LIL,FO,TLS,LIL,0,1200,0,0,0,26,42,AirbusSmall
DNLLNWJD,LIL,CSD,TLS,LIL,0,1200,0,0,0,27,57,AirbusSmall
JRSUYOXN,LIL,CSD,TLS,LIL,0,1200,0,0,0,29,55,AirbusSmall
YGEDAHCE,LIL,ST,TLS,LIL,0,1200,0,0,0,27,45,AirbusSmall
WOSCJMVG,LIL,ST,TLS,LIL,0,1200,0,0,0,27,59,AirbusSmall
YSJTSVZT,LIL,ST,TLS,LIL,0,1200,0,0,0,24,42,AirbusSmall
OPELBHPK,LIL,ST,TLS,LIL,0,1200,0,0,0,22,54,AirbusSmall
GAASCUCU,LIL,ST,TLS,LIL,0,1200,0,0,0,29,54,AirbusSmall
MVBAMZZP,LIL,ST,TLS,LIL,0,1200,0,0,0,25,49,AirbusSmall
ALFYBCYG,LIL,CP,RNS,LIL,0,1200,0,0,0,21,58,BAE
VAELJTGE,LIL,FO,RNS,LIL,0,1200,0,0,0,27,57,BAE
LTHDBNZB,LIL,CS,RNS,LIL,0,1200,0,0,0,20,43,BAE
BVBZFEMN,LIL,ST,RNS,LIL,0,1200,0,0,0,26,40,BAE
SRUVCPKK,LIL,ST,RNS,LIL,0,1200,0,0,0,22,51,BAE
NMDSCFHS,LIL,ST,RNS,LIL,0,1200,0,0,0,28,43,BAE
UGIWAYIJ,NTE,CP,CDG,NTE,0,1200,0,0,0,25,59,AirbusSmall
XDNJMMAT,NTE,FO,CDG,NTE,0,1200,0,0,0,27,46,AirbusSmall
IZTCHAWL,NTE,CSD,CDG,NTE,0,1200,0,0,0,28,40,AirbusSmall
JVZYNBEL,NTE,CSD,CDG,NTE,0,1200,0,0,0,27,57,AirbusSmall
ZFSOOOTA,NTE,ST,CDG,NTE,0,1200,0,0,0,22,47,AirbusSmall
DMKHJQJW,NTE,ST,CDG,NTE,0,1200,0,0,0,25,44,AirbusSmall
JJUWSDAY,NTE,ST,CDG,NTE,0,1200,0,0,0,28,40,AirbusSmall
VNLLEJCO,NTE,ST,CDG,NTE,0,1200,0,0,0,22,40,AirbusSmall
FTHMJPPH,NTE,ST,CDG,NTE,0,1200,0,0,0,27,51,AirbusSmall
BFJIKSFB,NTE,ST,CDG,NTE,0,1200,0,0,0,26,40,AirbusSmall
ZCJYGCCP,SXB,CP,CDG,SXB,0,1200,0,0,0,23,50,Fokker
VZQOQRJY,SXB,FO,CDG,SXB,0,1200,0,0,0,24,47,Fokker
LEVYYEZG,SXB,CSD,CDG,SXB,0,1200,0,0,0,26,47,Fokker
QJIQNBIZ,SXB,ST,CDG,SXB,0,1200,0,0,0,23,55,Fokker
NCOYZVSF,SXB,ST,CDG,SXB,0,1200,0,0,0,26,44,Fokker
LKHMZOIB,SXB,ST,CDG,SXB,0,1200,0,0,0,27,45,Fokker
YKBIYZSH,SXB,CP,CDG,SXB,0,1200,0,0,0,20,49,AirbusSmall
FBJXGVQN,SXB,FO,CDG,SXB,0,1200,0,0,0,27,46,AirbusSmall
OVQLEZNI,SXB,CSD,CDG,SXB,0,1200,0,0,0,27,40,AirbusSmall
HLNBQGQZ,SXB,CSD,CDG,SXB,0,1200,0,0,0,21,44,AirbusSmall
GSJIQZQG,SXB,ST,CDG,SXB,0,1200,0,0,0,25,42,AirbusSmall
ENHYNBMJ,SXB,ST,CDG,SXB,0,1200,0,0,0,20,55,AirbusSmall
UTFOKENR,SXB,ST,CDG,SXB,0,1200,0,0,0,26,53,AirbusSmall
CRAFWZCM,SXB,ST,CDG,SXB,0,1200,0,0,0,24,58,AirbusSmall
GPIXVUGF,SXB,ST,CDG,SXB,0,1200,0,0,0,27,57,AirbusSmall
UYBJSXIU,SXB,ST,CDG,SXB,0,1200,0,0,0,27,56,AirbusSmall
UMXVNCKB,LYS,CP,CFE,LYS,0,1200,0,0,0,20,49,ERJ
THXUYXZY,LYS,FO,CFE,LYS,0,1200,0,0,0,26,40,ERJ
XEAQRSHP,LYS,CSD,CFE,LYS,0,1200,0,0,0,26,44,ERJ
JPKDNMRH,LYS,ST,CFE,LYS,0,1200,0,0,0,21,47,ERJ
OXOSEDMH,LYS,ST,CFE,LYS,0,1200,0,0,0,25,58,ERJ
IZOBZLWH,PMO,CP,CDG,PMO,0,1200,0,0,0,27,55,AirbusSmall
ESZYXHXP,PMO,FO,CDG,PMO,0,1200,0,0,0,21,43,AirbusSmall
QSFSWEDS,PMO,CSD,CDG,PMO,0,1200,0,0,0,27,46,AirbusSmall
ZIQLVINS,PMO,CSD,CDG,PMO,0,1200,0,0,0,29,46,AirbusSmall
AIWFQDGZ,PMO,ST,CDG,PMO,0,1200,0,0,0,26,42,AirbusSmall
KQPFRCEY,PMO,ST,CDG,PMO,0,1200,0,0,0,29,51,AirbusSmall
TYMNTTGV,PMO,ST,CDG,PMO,0,1200,0,0,0,22,50,AirbusSmall
VLEUPVFU,PMO,ST,CDG,PMO,0,1200,0,0,0,27,55,AirbusSmall
IGGCPTRG,PMO,ST,CDG,PMO,0,1200,0,0,0,25,45,AirbusSmall
FMNGEKPR,PMO,ST,CDG,PMO,0,1200,0,0,0,29,51,AirbusSmall
LECBLXSD,ZRH,CP,VCE,ZRH,0,1200,0,0,0,21,58,AirbusSmall
NZTOGWLD,ZRH,FO,VCE,ZRH,0,1200,0,0,0,27,55,AirbusSmall
DYZXEVJT,ZRH,CSD,VCE,ZRH,0,1200,0,0,0,25,48,AirbusSmall
RNHNQVOK,ZRH,CSD,VCE,ZRH,0,1200,0,0,0,22,54,AirbusSmall
EZTENKOB,ZRH,ST,VCE,ZRH,0,1200,0,0,0,25,42,AirbusSmall
FVUOFRFN,ZRH,ST,VCE,ZRH,0,1200,0,0,0,21,42,AirbusSmall
JIDPKIHJ,ZRH,ST,VCE,ZRH,0,1200,0,0,0,21,51,AirbusSmall
BXYLBEAD,ZRH,ST,VCE,ZRH,0,1200,0,0,0,21,52,AirbusSmall
VJFPBOUK,ZRH,ST,VCE,ZRH,0,1200,0,0,0,23,46,AirbusSmall
YQUBVNJM,ZRH,ST,VCE,ZRH,0,1200,0,0,0,29,59,AirbusSmall
AAXARFXT,BOD,CP,BOD,BOD,0,1200,0,0,0,23,48,CRJ
WAZINOXZ,BOD,FO,BOD,BOD,0,1200,0,0,0,27,42,CRJ
HNOETLSG,BOD,CS,BOD,BOD,0,1200,0,0,0,29,59,CRJ
NQYHTONK,BOD,ST,BOD,BOD,0,1200,0,0,0,21,49,CRJ
RFAYYVVZ,BOD,ST,BOD,BOD,0,1200,0,0,0,26,55,CRJ
PSTZXBLS,LYS,CP,LYS,LYS,0,1200,0,0,0,23,41,AirbusSmall
GZVFWXEB,LYS,FO,LYS,LYS,0,1200,0,0,0,22,57,AirbusSmall
KNIEITSY,LYS,CSD,LYS,LYS,0,1200,0,0,0,20,41,AirbusSmall
LRYMHHEA,LYS,CSD,LYS,LYS,0,1200,0,0,0,25,50,AirbusSmall
JVZZGNYV,LYS,ST,LYS,LYS,0,1200,0,0,0,25,53,AirbusSmall
QUVOFEHZ,LYS,ST,LYS,LYS,0,1200,0,0,0,26,43,AirbusSmall
DGBARHJU,LYS,ST,LYS,LYS,0,1200,0,0,0,22,55,AirbusSmall
UGKDWFAN,LYS,ST,LYS,LYS,0,1200,0,0,0,20,55,AirbusSmall
BGCQPFDN,LYS,ST,LYS,LYS,0,1200,0,0,0,28,44,AirbusSmall
MXNKNNZK,LYS,ST,LYS,LYS,0,1200,0,0,0,29,50,AirbusSmall
RRVFDTAY,ORY,CP,ORY,ORY,0,1200,0,0,0,24,45,AirbusSmall
UHKOHDJP,ORY,FO,ORY,ORY,0,1200,0,0,0,24,42,AirbusSmall
