crew_id,leg_id,rank,start,finish,airport,pairing
ZHCZGORJ,10007317,ST,2008-03-01T04:25,2008-03-01T06:45,BES,585887566
ZHCZGORJ,10007282,ST,2008-03-01T09:35,2008-03-01T11:10,CDG,585887566
ZHCZGORJ,10007283,ST,2008-03-01T12:00,2008-03-01T14:20,NCE,585887566
FLOCRBZO,10007317,ST,2008-03-01T04:25,2008-03-01T06:45,BES,585887566
FLOCRBZO,10007282,ST,2008-03-01T09:35,2008-03-01T11:10,CDG,585887566
FLOCRBZO,10007283,ST,2008-03-01T12:00,2008-03-01T14:20,NCE,585887566
EUZZHPAS,10005005,CP,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
EUZZHPAS,10005331,CP,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
EUZZHPAS,10005238,CP,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
TPWHICLZ,10005005,FO,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
TPWHICLZ,10005331,FO,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
TPWHICLZ,10005238,FO,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
JRGYZOLL,10005005,CS,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
JRGYZOLL,10005331,CS,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
JRGYZOLL,10005238,CS,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
ZRMARNXC,10005005,ST,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
ZRMARNXC,10005331,ST,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
ZRMARNXC,10005238,ST,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
ZIOJYPIF,10005005,ST,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
ZIOJYPIF,10005331,ST,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
ZIOJYPIF,10005238,ST,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
PGFWGLPV,10005005,ST,2008-03-01T04:25,2008-03-01T06:35,PUF,1407212803
PGFWGLPV,10005331,ST,2008-03-01T07:40,2008-03-01T09:00,LYS,1407212803
PGFWGLPV,10005238,ST,2008-03-01T09:50,2008-03-01T11:50,RNS,1407212803
MRGGQXOQ,10005354,CP,2008-03-01T04:25,2008-03-01T06:45,RNS,228529453
MRGGQXOQ,10005350,CP,2008-03-01T08:05,2008-03-01T09:25,SXB,228529453
MRGGQXOQ,10007442,CP,2008-03-01T10:10,2008-03-01T12:10,NTE,228529453
JQEXQNBS,10005354,FO,2008-03-01T04:25,2008-03-01T06:45,RNS,228529453
JQEXQNBS,10005350,FO,2008-03-01T08:05,2008-03-01T09:25,SXB,228529453
JQEXQNBS,10007442,FO,2008-03-01T10:10,2008-03-01T12:10,NTE,228529453
HXTVRNSL,10005354,CSD,2008-03-01T04:25,2008-03-01T06:45,RNS,228529453
HXTVRNSL,10005350,CSD,2008-03-01T08:05,2008-03-01T09:25,SXB,228529453
HXTVRNSL,10007442,CSD,2008-03-01T10:10,2008-03-01T12:10,NTE,228529453
DBYZDBRT,10005354,ST,2008-03-01T04:25,2008-03-01T06:45,RNS,228529453
DBYZDBRT,10005350,ST,2008-03-01T08:05,2008-03-01T09:25,SXB,228529453
DBYZDBRT,10007442,ST,2008-03-01T10:10,2008-03-01T12:10,NTE,228529453
MNNGPOPO,10005354,ST,2008-03-01T04:25,2008-03-01T06:45,RNS,228529453
MNNGPOPO,10005350,ST,2008-03-01T08:05,2008-03-01T09:25,SXB,228529453
MNNGPOPO,10007442,ST,2008-03-01T10:10,2008-03-01T12:10,NTE,228529453
BPDPNDZG,10005300,CP,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
BPDPNDZG,10001084,CP,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
BPDPNDZG,10009486,CP,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
HFUZKKMV,10005300,FO,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
HFUZKKMV,10001084,FO,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
HFUZKKMV,10009486,FO,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
TVLWOCXQ,10005300,CSD,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
TVLWOCXQ,10001084,CSD,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
TVLWOCXQ,10009486,CSD,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
UVWDCZVH,10005300,CSD,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
UVWDCZVH,10001084,CSD,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
UVWDCZVH,10009486,CSD,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
FEDOXJCT,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
FEDOXJCT,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
FEDOXJCT,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
GAFHJRVA,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
GAFHJRVA,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
GAFHJRVA,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
IKCZUVKI,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
IKCZUVKI,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
IKCZUVKI,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
PTYHGJRU,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
PTYHGJRU,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
PTYHGJRU,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
JWHMIMYE,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
JWHMIMYE,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
JWHMIMYE,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
XKSCZQNQ,10005300,ST,2008-03-01T04:25,2008-03-01T06:25,RNS,867244187
XKSCZQNQ,10001084,ST,2008-03-01T08:50,2008-03-01T10:55,CDG,867244187
XKSCZQNQ,10009486,ST,2008-03-01T12:05,2008-03-01T14:05,FCO,867244187
OMSZLVKU,10005457,CP,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
OMSZLVKU,10005414,CP,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
ZZLTDXBT,10005457,FO,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
ZZLTDXBT,10005414,FO,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
YGTPNNNO,10005457,CSD,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
YGTPNNNO,10005414,CSD,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
GPVCOBAM,10005457,CSD,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
GPVCOBAM,10005414,CSD,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
DUENIDNJ,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
DUENIDNJ,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
BUBNMKUI,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
BUBNMKUI,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
TNENQLIP,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
TNENQLIP,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
AXYYSBDL,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
AXYYSBDL,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
PUTRIQSI,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
PUTRIQSI,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
YANOVORY,10005457,ST,2008-03-01T04:25,2008-03-01T06:55,DUS,1313602615
YANOVORY,10005414,ST,2008-03-01T07:30,2008-03-01T09:35,LYS,1313602615
XZCPCAWY,10007353,CP,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
QEVCNPED,10007353,FO,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
PTVEGOCX,10007353,CSD,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
VDGPNVKQ,10007353,CSD,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
MJCHOEUO,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
KEUWDWRV,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
CWIDXCQS,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
ZQUIPEEL,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
ZTOACFSM,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
GCTXPEYC,10007353,ST,2008-03-01T04:25,2008-03-01T07:40,PUF,1498633961
SJVNUYGM,10002763,CP,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
SJVNUYGM,10002762,CP,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
IDZPZGUW,10002763,FO,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
IDZPZGUW,10002762,FO,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
LCPWCPLW,10002763,CSD,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
LCPWCPLW,10002762,CSD,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
MGJYHZQD,10002763,ST,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
MGJYHZQD,10002762,ST,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
OKFCFARJ,10002763,ST,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
OKFCFARJ,10002762,ST,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
HQQKUBIY,10002763,ST,2008-03-01T04:30,2008-03-01T06:55,CFE,490794889
HQQKUBIY,10002762,ST,2008-03-01T07:25,2008-03-01T09:35,LIL,490794889
YLRCFDSW,10005404,CP,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
YLRCFDSW,10005403,CP,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
ESVCABZW,10005404,FO,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
ESVCABZW,10005403,FO,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
NLBCERNB,10005404,CSD,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
NLBCERNB,10005403,CSD,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
NSRPUKQS,10005404,CSD,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
NSRPUKQS,10005403,CSD,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
ROGIGKCS,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
ROGIGKCS,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
JSZFUYRQ,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
JSZFUYRQ,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
UMLCHEVO,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
UMLCHEVO,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
UKSNIUNP,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
UKSNIUNP,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
DOLKIWCQ,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
DOLKIWCQ,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
SLSTPSAY,10005404,ST,2008-03-01T04:30,2008-03-01T07:00,FCO,1014651230
SLSTPSAY,10005403,ST,2008-03-01T07:35,2008-03-01T09:50,LYS,1014651230
WKMWSDRN,10004904,CP,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
WKMWSDRN,10004905,CP,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
GYLPJKIA,10004904,FO,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
GYLPJKIA,10004905,FO,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
FFNJAVBN,10004904,CSD,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
FFNJAVBN,10004905,CSD,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
ZVQFPIAE,10004904,ST,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
ZVQFPIAE,10004905,ST,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
XLXZEAPY,10004904,ST,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
XLXZEAPY,10004905,ST,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
YRUTZZRJ,10004904,ST,2008-03-01T04:30,2008-03-01T07:05,LIL,1996293049
YRUTZZRJ,10004905,ST,2008-03-01T07:40,2008-03-01T10:00,MRS,1996293049
ILQJDBJH,10003014,CP,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
ILQJDBJH,10003011,CP,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
OJXYKRIM,10003014,FO,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
OJXYKRIM,10003011,FO,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
EGOEUMJS,10003014,CSD,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
EGOEUMJS,10003011,CSD,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
AQOPOOXK,10003014,CSD,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
AQOPOOXK,10003011,CSD,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
BLCUWZDK,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
BLCUWZDK,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
VVIINAUY,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
VVIINAUY,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
JCQFAZXF,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
JCQFAZXF,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
XMEDGIHP,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
XMEDGIHP,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
FJZKEWUV,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
FJZKEWUV,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
SITTTJVR,10003014,ST,2008-03-01T04:30,2008-03-01T07:10,LYS,2061781893
SITTTJVR,10003011,ST,2008-03-01T07:40,2008-03-01T10:20,VIE,2061781893
UYJXCUUW,10007826,CP,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
UYJXCUUW,10007829,CP,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
BSWZZONA,10007826,FO,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
BSWZZONA,10007829,FO,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
GITLHWPQ,10007826,CSD,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
GITLHWPQ,10007829,CSD,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
TNNHVDHQ,10007826,CSD,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
TNNHVDHQ,10007829,CSD,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
YGVNDQPZ,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
YGVNDQPZ,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
YNKYENQI,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
YNKYENQI,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
OIMWTHWJ,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
OIMWTHWJ,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
JIJLNHCQ,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
JIJLNHCQ,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
FWVWBMBU,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
FWVWBMBU,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
FGHYXQRU,10007826,ST,2008-03-01T04:30,2008-03-01T07:30,LYS,1383317597
FGHYXQRU,10007829,ST,2008-03-01T09:00,2008-03-01T11:25,AMS,1383317597
AYNVJFWY,10007380,CP,2008-03-01T04:30,2008-03-01T06:35,LYS,322750925
AYNVJFWY,10002700,CP,2008-03-01T07:40,2008-03-01T08:35,BOD,322750925
AYNVJFWY,10005349,CP,2008-03-01T10:45,2008-03-01T12:05,NTE,322750925
AYNVJFWY,10005361,CP,2008-03-01T13:10,2008-03-01T14:55,SXB,322750925
LOCRAWQE,10007380,FO,2008-03-01T04:30,2008-03-01T06:35,LYS,322750925
LOCRAWQE,10002700,FO,2008-03-01T07:40,2008-03-01T08:35,BOD,322750925
LOCRAWQE,10005349,FO,2008-03-01T10:45,2008-03-01T12:05,NTE,322750925
LOCRAWQE,10005361,FO,2008-03-01T13:10,2008-03-01T14:55,SXB,322750925
KDGZKBQN,10007380,CS,2008-03-01T04:30,2008-03-01T06:35,LYS,322750925
KDGZKBQN,10002700,CS,2008-03-01T07:40,2008-03-01T08:35,BOD,322750925
KDGZKBQN,10005349,CS,2008-03-01T10:45,2008-03-01T12:05,NTE,322750925
KDGZKBQN,10005361,CS,2008-03-01T13:10,2008-03-01T14:55,SXB,322750925
PWIPTWSP,10007380,ST,2008-03-01T04:30,2008-03-01T06:35,LYS,322750925
PWIPTWSP,10002700,ST,2008-03-01T07:40,2008-03-01T08:35,BOD,322750925
PWIPTWSP,10005349,ST,2008-03-01T10:45,2008-03-01T12:05,NTE,322750925
PWIPTWSP,10005361,ST,2008-03-01T13:10,2008-03-01T14:55,SXB,322750925
FVIRFYPV,10007380,ST,2008-03-01T04:30,2008-03-01T06:35,LYS,322750925
FVIRFYPV,10002700,ST,2008-03-01T07:40,2008-03-01T08:35,BOD,322750925
FVIRFYPV,10005349,ST,2008-03-01T10:45,2008-03-01T12:05,NTE,322750925
FVIRFYPV,10005361,ST,2008-03-01T13:10,2008-03-01T14:55,SXB,322750925
NOOZBQWT,10005237,CP,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
NOOZBQWT,10005236,CP,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
IYFYHQSA,10005237,FO,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
IYFYHQSA,10005236,FO,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
TPXOTXMF,10005237,CSD,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
TPXOTXMF,10005236,CSD,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
RMABXLDZ,10005237,ST,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
RMABXLDZ,10005236,ST,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
XROYXKYA,10005237,ST,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
XROYXKYA,10005236,ST,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
MCKDRFAE,10005237,ST,2008-03-01T04:30,2008-03-01T06:30,NTE,1891547481
MCKDRFAE,10005236,ST,2008-03-01T07:00,2008-03-01T08:45,TLS,1891547481
NCFCCMBE,10007840,CP,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
NCFCCMBE,10007841,CP,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
POPPDUVK,10007840,FO,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
POPPDUVK,10007841,FO,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
MTZNJXON,10007840,CS,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
MTZNJXON,10007841,CS,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
JSCUODIN,10007840,ST,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
JSCUODIN,10007841,ST,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
WLJTVTJB,10007840,ST,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
WLJTVTJB,10007841,ST,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
TOBNVWVB,10007840,ST,2008-03-01T04:30,2008-03-01T07:55,TLS,544750431
TOBNVWVB,10007841,ST,2008-03-01T08:55,2008-03-01T11:35,AMS,544750431
HYMNWHLE,10005290,CP,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
HYMNWHLE,10005834,CP,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
HYMNWHLE,10005861,CP,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
HYMNWHLE,10006946,CP,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
YCINALUM,10005290,FO,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
YCINALUM,10005834,FO,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
YCINALUM,10005861,FO,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
YCINALUM,10006946,FO,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
CHAONPVQ,10005290,CSD,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
CHAONPVQ,10005834,CSD,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
CHAONPVQ,10005861,CSD,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
CHAONPVQ,10006946,CSD,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
BSRSWETU,10005290,CSD,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
BSRSWETU,10005834,CSD,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
BSRSWETU,10005861,CSD,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
BSRSWETU,10006946,CSD,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
EPHCYVIP,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
EPHCYVIP,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
EPHCYVIP,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
EPHCYVIP,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
SXWCMTUW,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
SXWCMTUW,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
SXWCMTUW,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
SXWCMTUW,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
ATLKUICE,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
ATLKUICE,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
ATLKUICE,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
ATLKUICE,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
PFFRCWFA,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
PFFRCWFA,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
PFFRCWFA,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
PFFRCWFA,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
ZUIIMGTS,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
ZUIIMGTS,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
ZUIIMGTS,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
ZUIIMGTS,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
SAPKXPUX,10005290,ST,2008-03-01T04:30,2008-03-01T06:35,LIG,2120794722
SAPKXPUX,10005834,ST,2008-03-01T07:15,2008-03-01T08:20,ORY,2120794722
SAPKXPUX,10005861,ST,2008-03-01T09:10,2008-03-01T10:20,BOD,2120794722
SAPKXPUX,10006946,ST,2008-03-01T11:15,2008-03-01T13:10,ORY,2120794722
KNPHZXSO,10002711,CP,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
KNPHZXSO,10007383,CP,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
KNPHZXSO,10007221,CP,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
KNPHZXSO,10007304,CP,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
QDTEULIP,10002711,FO,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
QDTEULIP,10007383,FO,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
QDTEULIP,10007221,FO,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
QDTEULIP,10007304,FO,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
MQEYSZUT,10002711,CS,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
MQEYSZUT,10007383,CS,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
MQEYSZUT,10007221,CS,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
MQEYSZUT,10007304,CS,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
PRZIVEXW,10002711,ST,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
PRZIVEXW,10007383,ST,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
PRZIVEXW,10007221,ST,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
PRZIVEXW,10007304,ST,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
VDHMRQLQ,10002711,ST,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
VDHMRQLQ,10007383,ST,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
VDHMRQLQ,10007221,ST,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
VDHMRQLQ,10007304,ST,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
JXOIYAQX,10002711,ST,2008-03-01T04:30,2008-03-01T06:50,LIL,421464187
JXOIYAQX,10007383,ST,2008-03-01T07:25,2008-03-01T08:35,BOD,421464187
JXOIYAQX,10007221,ST,2008-03-01T10:00,2008-03-01T11:10,LYS,421464187
JXOIYAQX,10007304,ST,2008-03-01T11:45,2008-03-01T13:35,CDG,421464187
GDVYJJJW,10006911,CP,2008-03-01T04:30,2008-03-01T06:40,MLH,1697758816
GDVYJJJW,10005688,CP,2008-03-01T07:20,2008-03-01T08:30,ORY,1697758816
GDVYJJJW,10005697,CP,2008-03-01T09:40,2008-03-01T11:00,TLS,1697758816
GDVYJJJW,10006886,CP,2008-03-01T11:50,2008-03-01T13:35,ORY,1697758816
RZAWIIGT,10006911,FO,2008-03-01T04:30,2008-03-01T06:40,MLH,1697758816
RZAWIIGT,10005688,FO,2008-03-01T07:20,2008-03-01T08:30,ORY,1697758816
RZAWIIGT,10005697,FO,2008-03-01T09:40,2008-03-01T11:00,TLS,1697758816
RZAWIIGT,10006886,FO,2008-03-01T11:50,2008-03-01T13:35,ORY,1697758816
